@relation  ionosphere
@attribute Pulse1 integer[0,1]
@attribute Pulse3 real[-1.0,1.0]
@attribute Pulse4 real[-1.0,1.0]
@attribute Pulse5 real[-1.0,1.0]
@attribute Pulse6 real[-1.0,1.0]
@attribute Pulse7 real[-1.0,1.0]
@attribute Pulse8 real[-1.0,1.0]
@attribute Pulse9 real[-1.0,1.0]
@attribute Pulse10 real[-1.0,1.0]
@attribute Pulse11 real[-1.0,1.0]
@attribute Pulse12 real[-1.0,1.0]
@attribute Pulse13 real[-1.0,1.0]
@attribute Pulse14 real[-1.0,1.0]
@attribute Pulse15 real[-1.0,1.0]
@attribute Pulse16 real[-1.0,1.0]
@attribute Pulse17 real[-1.0,1.0]
@attribute Pulse18 real[-1.0,1.0]
@attribute Pulse19 real[-1.0,1.0]
@attribute Pulse20 real[-1.0,1.0]
@attribute Pulse21 real[-1.0,1.0]
@attribute Pulse22 real[-1.0,1.0]
@attribute Pulse23 real[-1.0,1.0]
@attribute Pulse24 real[-1.0,1.0]
@attribute Pulse25 real[-1.0,1.0]
@attribute Pulse26 real[-1.0,1.0]
@attribute Pulse27 real[-1.0,1.0]
@attribute Pulse28 real[-1.0,1.0]
@attribute Pulse29 real[-1.0,1.0]
@attribute Pulse30 real[-1.0,1.0]
@attribute Pulse31 real[-1.0,1.0]
@attribute Pulse32 real[-1.0,1.0]
@attribute Pulse33 real[-1.0,1.0]
@attribute Pulse34 real[-1.0,1.0]
@attribute Class{g,b}
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7174674448830698, 1.0, 1.0, 1.0, 1.0, -0.9617375582367502, 0.0, 0.0, 1.0, 1.0, 1.0, -1.0, -0.18574768006469766, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0, b
0, 0.9598201680834917, 0.0, 0.21071175467472325, 0.0, 0.8105462155795065, 0.0, -0.85, -0.7312332954563279, 0.0, 0.0, 1.0, -0.2219973926483647, 0.0, 0.0, -1.0, -1.0, -1.0, -0.5326990088291231, 1.0, -1.0, -0.6, -1.0, 1.0, 1.0, -1.0, -0.2, -0.3637487123170282, -1.0, 0.0, 0.13619445477058045, 0.0, 0.0, b
0, 1.0, 0.455, 1.0, 0.545, 0.818, 0.636, 0.7901099305111239, -0.091, 1.0, 0.5917017086389711, 0.818, -0.455, 0.636, 0.806001740928274, 1.0, -0.636, 0.5225829667231494, -0.273, 0.909, -0.455, 1.0, 0.6315810446700969, 1.0, 0.5869971093691413, 1.0, 0.089, 1.0, 0.364, 1.0, 0.636, 0.727, 0.273, g
1, -1.0, -0.597, 0.0, 0.0, -1.0, 0.645, 0.35356411183103087, 1.0, 0.0, 0.0, 0.0, 0.0, -0.038014588653578985, 0.0, 0.0, 0.0, -0.22158320136870802, 0.0, -1.0, -1.0, 0.0, 0.0, 0.4858500937665464, 0.234, 0.9151116302039268, 0.516, -0.2998979392694072, -0.989276211240626, 0.10189562130297891, 0.0, 0.0, 0.0, b
0, 1.0, -1.0, 0.3954639973574001, 1.0, -0.6197837012866008, -1.0, 1.0, 1.0, 1.0, -1.0, -0.9120435020681572, -1.0, 1.0, -0.9703573472728854, 1.0, -0.7703903954872839, 1.0, -0.7315535093032647, 1.0, 1.0, -0.5243474900546361, 0.15592761038707748, 1.0, 1.0, 1.0, 1.0, -0.9393937699355637, 1.0, 1.0, 1.0, 0.5219562983889963, -1.0, b
1, 0.927, 0.042, -0.5094509943177576, 0.7107994672168976, 0.2720054325815302, 0.15902878743573767, 0.837, 0.365, 0.806, 0.6423934082599341, 0.762, 0.406, -0.13186675848715634, 0.484, 0.601, 0.518, 0.534, 0.522, 0.484, 0.542, 0.425, -0.9960353611959227, 0.333, 0.553, 0.27, 0.542, 0.223, 0.534, -0.5346377765607642, 0.491, -0.9485596879265643, 0.466, g
1, 0.935, 0.136, 0.937, 0.254, 0.857, 0.6423245588416058, 0.79, 0.471, 0.724, 0.599, 0.653, 0.75, -0.982476033266279, 0.736, 0.416, 0.827, 0.255, 0.86, 0.137, 0.856, 0.005, 0.889, -0.074, 0.798, -0.21, -0.8288237703565564, -0.332, 0.715, -0.385, 0.644, -0.474, 0.558, g
1, 0.806, 0.5301422303379844, 0.731, 0.243, 0.646, 0.19, 0.369, 0.456, 0.448, 0.464, 0.25, 0.573, 0.252, 0.371, 0.152, -0.4808004110774027, -0.098, 0.575, -0.035, 0.429, -0.132267743612702, 0.444, 0.9363109539114662, 0.4, -0.199, 0.35, -0.238, 0.295, -0.266, 0.239, -0.238, 0.312, g
0, 0.923, 0.155, 0.864, 0.298, 0.4816315503515376, 0.15076340296090662, 0.706, 0.568, 0.1370393408315813, 0.627, 0.433, 0.747, 0.317, 0.677, 0.8182161231101994, 0.768, 0.731125175890309, 0.762, 0.510853063666926, 0.77, -0.185, 0.713, -0.293, 0.657, -0.388, 0.586, -0.468, 0.501, -0.531, 0.407, -0.562, 0.351, g
0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, -1.0, -0.8475866214948675, -0.7330561037485153, 0.0, 0.0, 0.8433226784326422, 1.0, 0.8922312701801376, -0.8051351578452474, 0.0, 1.0, 1.0, 0.0, 0.0, 0.4211750336506346, 1.0, 0.0, 0.0, b
1, 0.735, -0.383, 0.802, 0.103, 0.788, 0.153, 0.556, 0.053, 1.0, 0.6593227837372857, 0.719, 0.29, -0.5184506395641832, 0.329, 0.497, 0.5010775899284234, -0.8564220904038339, 0.2164135945999095, 0.574, 0.425, 0.531, 0.06441041153492644, 0.945, 0.058271976899884725, 0.442, 0.482, 0.125, 1.0, 0.16843563624854108, 0.497, 0.306, 0.498, g
1, 0.619, 0.108, 0.35181466288674024, -0.069, 0.704, 0.017, 0.743, -0.393714254115176, 0.71, 0.158, 0.716, 0.7989729488731765, 0.798, 0.066, 0.837, -0.166, 0.687, -0.091, 0.14446028907421526, -0.013, 0.61, 0.117, 0.713, -0.095, 0.698, 0.7484287847179054, 0.633, 0.048, 0.789, 0.8779176058894762, 0.652, -0.27461913583674913, g
1, 0.0, -0.6425562849367401, 1.0, 0.129, 0.884, -0.02, 0.0, 0.0, 1.0, -0.424, 1.0, -0.14108062981187386, 1.0, -0.053, 1.0, -0.816, 0.0, -0.002813268686368442, 1.0, -0.04, 1.0, -0.7555700875249621, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 1.0, 0.118, 0.2706259347662856, -0.096, b
1, 0.882, 0.435, 0.596, 0.777, 0.197, 0.945, -0.5343444402176758, 0.925, -0.625, 0.713, -0.864, -0.1706099945983407, -0.924, 0.610003105739598, -0.774, -0.447, -0.47, -0.733, -0.102, -0.822, 0.264, -0.776, 0.56, -0.559, 0.07990717773323586, -0.9511377648336667, 0.725, 0.096, 0.581, 0.389, 0.347, -0.5246625490311213, g
1, 0.946, 0.175, 0.909, 0.331, 0.851, 0.5, 0.737, 0.638, 0.01610078220630551, 0.738, 0.487, 0.836, -0.5890832058128629, 0.3550293411489178, 0.18, 0.934, -0.007, 0.931, -0.21280023902952672, -0.6852232747909668, -0.33, -0.07872215543843852, -0.465, 0.765, -0.586, 0.663, -0.679, 0.526, -0.753, 0.425, -0.812, 0.261, g
1, 0.635, -0.044, 0.765, 0.03, 0.614, 0.36, 0.654, -0.005, 0.642, 0.083, 0.794, -0.434, 0.8220841437163959, 0.55, 0.596, 0.139, 0.635, 0.027661298175263527, 0.35891414651621933, -0.254, 0.71, 0.154, 0.647, 0.231, -0.5765927437638381, 0.177, 0.617, -0.21518243970702922, 0.663, -0.9031015066204363, 0.7598088089748771, 0.367, g
1, 0.715, -0.006, 0.667, -0.8467826703206596, 0.631, -0.052, 0.78, 0.081, 0.21242729788935444, 0.097, -0.8072666911890886, 0.159, 0.602, -0.019, 0.544, -0.045, 0.469, 0.8281701299893134, 0.647, 0.8969289208522366, 0.392, 0.217, 0.524, -0.2318484548553471, 0.451, 0.0, 0.314, 0.13260645073200727, 0.492, -0.107, -0.5358570813052024, -0.052, g
1, 0.3470748689368075, 0.022, 0.931, -0.45424664100963774, 0.839, 0.352, 0.747, 0.489, 0.7258997195693431, 0.519, -0.8891193656923992, 0.602, 0.431, 0.662, 0.318, 0.704, 0.284, 0.689, 0.075, 0.737, 0.063, 0.713, -0.165, 0.4017306085214323, -0.166, 0.605, -0.162, 0.558, 0.5591805711293547, 0.442, -0.335, 0.375, g
1, 0.997, 0.217, 0.92, -0.30136889761811325, 0.769, 0.624, -0.9184579807143793, 0.781, -0.3491896869030757, 0.883, 0.101, 0.5041768014207895, -0.068, 0.893, -0.283, 0.721, -0.437, 0.617, -0.558, 0.481, -0.65, -0.7916544922142417, -0.647, 0.159, -0.667, 0.2855618026306763, 0.8053492255987016, -0.135, -0.546, -0.229, -0.472, -0.5155457247783304, g
0, 0.94, -0.7452325121837744, 0.805, 0.528, 0.582, 0.732, 0.35, 0.805, 0.108, -0.08241008992362997, -0.2, 0.893, -0.397, 0.822, -0.588, 0.629, -0.763, 0.7603918238916416, -0.46020294340797774, 0.189, -0.813, -0.043, -0.753, -0.269, -0.632, -0.464, -0.464, -0.614, -0.264, -0.708, 0.033390639124762034, -0.634114516348139, g
1, 0.291, 0.1, -0.034678359756869837, 0.173, 0.038, 0.343, 0.12, 0.263, 0.063, 0.213, -0.047, 0.128, -0.063, 0.079, -0.063, 0.041, 0.9390894765823823, 0.014, -0.042, -0.003, -0.029, -0.012, -0.018, -0.015, 0.8942855032846064, -0.015, -0.003, -0.012, 0.001, -0.009, 0.003, 0.6093714068665568, g
1, 0.871, 0.043, 0.735783085631156, 0.183, 0.99, 0.293, 0.895, -0.083, 0.886, -0.02, -0.6106203812199227, -0.267, 0.894, 0.2, 0.886, -0.046, 0.845, -0.01, 0.979, -0.34, 0.79, -0.251, 0.867, -0.092, 0.5696060316566391, -0.029, 0.788, 0.07087192569646805, 0.759, 0.218, 0.09184663209408672, 0.092, g
1, 0.878, -0.082, 0.834, 0.073, 0.848, 0.6416105934515619, 0.772, -0.022, 0.772, -0.21259986218358384, 0.823, -0.106, 0.679, -0.005, 0.9807018120728204, -0.209, 0.834, -0.4870002077629324, 0.864, -0.9276377241890034, 0.973, -0.28, -0.9572165887703227, -0.188, 0.837, -0.102, -0.5039072040244721, -0.033, 0.785, -0.109, 0.791, 0.25325286790105817, g
1, 0.6606923205919313, 0.275, 0.721, -0.7662985408134522, 0.616, 0.637, 0.388, 0.905, 0.098, 0.961, -0.201, 0.892, -0.357, 0.13008566459875692, -0.651, 0.622, -0.788, 0.455, -0.819, -0.06048283191874693, -0.4045180248572766, -0.081, -0.783, -0.264, 0.001486923778775795, -0.455, -0.547, -0.609, -0.305, -0.667, -0.193, -0.756, g
1, 0.941, 0.6420247549288964, 0.48366993933070224, 0.01, -0.8484455374647969, -0.015, 0.8074530735163608, -0.011, 0.946, 0.25637171493293054, 0.972, -0.018, 0.971, -0.039, 0.955, -0.041, -0.10007043580991926, -0.047, 0.942, -0.022, 0.928, -0.044, 0.92, -0.045, 0.927, -0.7412941911586779, 0.903, -0.32005102544092834, 0.92, -0.072, 0.92, -0.074, g
1, 0.924, 0.369, 0.72, 0.684, 0.293, 0.941, -0.111, 0.765, -0.316, 0.925, -0.666, 0.788, -0.921, 0.423, -0.943, 0.096, 0.5812448248223505, 0.032, -0.664, -0.663, -0.46, -0.782, -0.135, -0.881, -0.36724685816263003, 0.7800343883643006, 0.489, -0.702, 0.16337007916610924, -0.46, 0.761, -0.13177717177471548, g
1, 0.85, 0.018, 0.922, 0.8944457266233967, 0.1736380549086347, 0.022, 0.928, 0.4772647985902765, -0.9573326622967917, 0.114, 0.912, 0.043, 0.907, 0.05, 0.873, 0.028, 0.959, 0.0, 0.891, 0.5234232581042273, 0.7972306399134059, 0.077, 0.837, 0.109, 0.869, 0.09, -0.004897514126472546, 0.088, 0.852, 0.101, 0.843, 0.107, g
1, 0.901, -0.904033157020815, 1.0, -0.018, 0.901, 0.007, -0.09078838887875629, -0.27397127386042175, 1.0, 0.035, -0.5944392172606754, 0.011, 0.975, 0.4710394333747774, -0.26376880781347134, -0.032, 0.897, -0.032, 0.862, 0.6609097248085098, 1.0, 0.092, 0.901, 0.046, -0.4254646118323935, 0.33144014173453673, 0.947, 0.025, 1.0, 0.011, 0.936, 0.021, g
1, 0.881, 0.0, 0.948, -0.027, 0.936, -0.16284007559596558, 0.902, 0.018, 0.902, 0.018, 0.939, 0.009, 0.957, 0.003, 1.0, 0.027, 0.942, -0.012, 0.909, 0.024, 0.915, 0.055, 0.997, 0.049, 0.897, 0.022, 0.909, 0.009, 1.0, 0.055, -0.36568157220391595, -0.012, g
1, 0.658, 0.436, 0.447, 0.748, 0.053, 0.851, 0.786914334117182, 0.6875887796486702, -0.683, 0.524, -0.842, 0.071, -0.5207868710907145, -0.49926761107036555, -0.28619814694072077, 0.15737439718967638, -0.048, -0.86, 0.233, -0.763, 0.567, -0.521, 0.12789231239070475, -0.08364362481135024, 0.748, 0.237, 0.452, 0.591, 0.205, 0.768, -0.185, 0.744, g
1, 0.8703690496902841, -0.3731272316940891, 1.0, -0.012, 0.978, 0.025, 0.961, 0.023, 0.993, 0.078, 0.893, 0.103, 0.942, 0.053, 0.888, 0.111, 0.861, 0.5266084148377665, 0.816, 0.118, 0.837, 0.9696183348935141, 0.813, 0.27950329689297426, 0.795, 0.136, 0.791, 0.636976143726375, 0.771, 0.159, 0.709, 0.12, g
