@relation  glass
@attribute RI real[1.51115,1.53393]
@attribute Na real[10.73,17.38]
@attribute Mg real[0.0,4.49]
@attribute Al real[0.29,3.5]
@attribute Si real[69.81,75.41]
@attribute K real[0.0,6.21]
@attribute Ca real[5.43,16.19]
@attribute Ba real[0.0,3.15]
@attribute Fe real[0.0,0.51]
@attribute TypeGlass{1,2,3,4,5,6,7}
@inputs RI, Na, Mg, Al, Si, K, Ca, Ba, Fe
@outputs TypeGlass
@data
1.5277764644744496, 12.77813162933526, 3.65935, 1.4673428003413935, 72.5092, 0.57753, 8.5504, 0.5990365403585686, 0.0612, 2
1.52176548, 13.7491, 2.947515963366608, 1.35893, 72.19, 0.32913, 8.450071356226708, 0.0, 0.0, 2
1.5160477, 12.8979, 3.43934, 1.44881, 73.58, 0.44091, 8.27064, 0.0, 0.0, 2
1.52474966, 11.4482, 2.446109825755961, 1.175127398568468, 73.69964834061676, 0.8073, 13.24176, 0.0, 0.1734, 2
1.51645774, 13.4033, 3.48873, 1.51943, 72.6492, 5.583210206637907, 8.07696, 0.0, 0.051, 2
1.5142715248500234, 14.4274, 0.9661094133081171, 0.99941, 70.60851656444336, 0.09936, 11.917143176963354, 0.0, 0.0408, 2
1.51625272, 13.35675, 3.57853, 1.3744291271372766, 72.722, 0.44712, 5.627676193443517, 0.0, 0.0, 2
1.51859906, 13.35675, 3.43036, 1.42955, 72.2628, 0.50922, 8.6042, 0.0, 0.3102466208977268, 2
1.5173006, 11.839973145243706, 2.72094, 1.62857, 72.8676, 0.7419918774259258, 9.22828, 0.0, 0.32993027445392925, 2
1.52019366, 13.98185, 1.35149, 1.62857, 71.7588, 0.39123, 10.56252, 0.0, 0.51, 2
1.5167311, 12.8713, 3.56057, 1.64141, 73.142, 0.65205, 7.99088, 0.0, 0.3229627963744483, 2
1.51595658, 13.0176, 3.0750870531297028, 1.53869, 71.79413294208798, 4.406630287400128, 7.9048, 0.0, 0.22392855943970583, 2
1.5291453650201894, 12.7915, 3.52016, 1.53869, 70.21649855779636, 0.65826, 7.9048, 0.0, 0.0, 2
1.51645774, 13.03755, 3.39893, 1.25942, 73.0076, 0.52164, 8.58268, 0.0, 0.0, 3
1.51693612, 12.858, 3.57853, 1.31078, 72.61, 0.60858, 8.656177661750974, 0.0, 0.06697640712535391, 3
1.5171160696601975, 13.23705, 3.56955, 1.3814, 72.6996, 0.5589, 8.4428, 0.0, 0.051, 3
1.523679, 14.463485994228042, 3.2240087541271953, 1.58042, 72.218, 3.70755839633, 12.24108, 0.5836641160034723, 0.0, 5
1.51853072, 14.08825, 2.19112, 1.66067, 72.6716, 0.0, 9.32512, 0.0, 0.0, 6
1.51905466, 14.0018, 2.38868, 1.56116, 72.3692, 0.0, 9.5726, 1.6405000934355196, 0.0, 6
1.51556932, 13.8688, 0.0, 2.54021, 73.2316, 2.779378633536254, 9.4112, 0.80955, 0.0051, 7
1.5163894, 17.18924013267719, 0.0, 2.73923, 72.8508, 0.0, 9.45424, 0.53865, 0.0, 7
1.52315506, 13.4432, 3.34056, 1.23053, 72.3804, 0.09295172031106234, 8.83016, 3.148607558116458, 0.0, 7
1.5161616, 14.95275, 0.0, 0.3074406427721122, 73.2988, 0.0, 8.7118, 0.67095, 0.0, 7
1.51531874, 14.38085, 3.090000392773655, 2.65898, 73.0972, 0.03726, 9.07764, 2.110409926439265, 0.0, 7
1.52226664, 14.16805, 0.44137046229359006, 2.66344598801654, 71.35, 0.0, 9.69096, 0.0, 0.0, 1
1.51966972, 13.85158951684171, 3.74915, 2.6073719379881797, 72.022, 0.03105, 9.00232, 0.0, 0.0, 1
1.51818902, 13.7225, 0.0, 0.55964, 74.94135299690332, 0.0, 13.495240463145366, 0.0, 0.0, 2
1.5311693334380256, 13.53604226371647, 3.90181, 0.82928, 71.5012, 2.8902394130686853, 9.48652, 0.0, 0.0, 3
1.51914578, 12.73165, 1.84988, 1.85969, 72.6884, 0.60237, 10.08908, 0.0, 0.0, 5
1.51509094, 15.15225, 0.0, 3.3012674764034493, 73.5004, 0.0, 8.3352, 1.9264316973920053, 0.0, 7
