@relation  ionosphere
@attribute Pulse1 integer[0,1]
@attribute Pulse3 real[-1.0,1.0]
@attribute Pulse4 real[-1.0,1.0]
@attribute Pulse5 real[-1.0,1.0]
@attribute Pulse6 real[-1.0,1.0]
@attribute Pulse7 real[-1.0,1.0]
@attribute Pulse8 real[-1.0,1.0]
@attribute Pulse9 real[-1.0,1.0]
@attribute Pulse10 real[-1.0,1.0]
@attribute Pulse11 real[-1.0,1.0]
@attribute Pulse12 real[-1.0,1.0]
@attribute Pulse13 real[-1.0,1.0]
@attribute Pulse14 real[-1.0,1.0]
@attribute Pulse15 real[-1.0,1.0]
@attribute Pulse16 real[-1.0,1.0]
@attribute Pulse17 real[-1.0,1.0]
@attribute Pulse18 real[-1.0,1.0]
@attribute Pulse19 real[-1.0,1.0]
@attribute Pulse20 real[-1.0,1.0]
@attribute Pulse21 real[-1.0,1.0]
@attribute Pulse22 real[-1.0,1.0]
@attribute Pulse23 real[-1.0,1.0]
@attribute Pulse24 real[-1.0,1.0]
@attribute Pulse25 real[-1.0,1.0]
@attribute Pulse26 real[-1.0,1.0]
@attribute Pulse27 real[-1.0,1.0]
@attribute Pulse28 real[-1.0,1.0]
@attribute Pulse29 real[-1.0,1.0]
@attribute Pulse30 real[-1.0,1.0]
@attribute Pulse31 real[-1.0,1.0]
@attribute Pulse32 real[-1.0,1.0]
@attribute Pulse33 real[-1.0,1.0]
@attribute Pulse34 real[-1.0,1.0]
@attribute Class{g,b}
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.841, -0.184, 0.436, 0.029, 0.934, -0.0030, 0.879, 0.138, 0.811, -0.018, 0.886, 0.55, 0.917, -0.575, 0.75, -0.295, 0.867, 0.6484297294282424, 1.0, 1.0, 0.466, -0.163, 0.901, -0.028, 0.934, -0.012, 0.616, -0.323, 0.845, -0.257, 0.933, -0.4348740557755516, g
1, 0.848, 0.106, 1.0, 0.391, 1.0, -1.0, 0.48652548610384705, 0.084, 1.0, 0.8526968410826978, 1.0, -0.4248370335960847, 1.0, 0.355, 1.0, 0.027, 0.584, -0.43, 1.0, 0.635, 0.891, 0.266, 0.91, -0.333, 1.0, 0.159, 0.377, -0.019, 1.0, 0.225, 1.0, 0.7320906533235896, b
0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -0.6532111502376411, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0, 0.0, 1.0, -1.0, 1.0, -1.0, b
0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -0.06836748427440587, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, b
1, 0.792, 0.169, 0.0, 0.0, 0.565, 0.069, -0.49920702713988885, 1.0, 0.384, 0.996, -0.024, 0.532, 0.237, 0.129, -0.027, 0.20757471332502897, -0.51, 0.849, -0.102, 0.388, -0.426, 0.237, -0.916, 0.807, -0.8070877198612056, 0.882, -1.0, 0.694, -1.0, 0.129, 0.0, 0.6548263313376406, b
1, 1.0, -0.572, 0.992, -0.734, 0.895, -0.974, 1.0, -0.358, 0.535420162960752, -0.232, 0.629, -0.864, 1.0, -0.575, 1.0, -0.796, 0.768, -0.89, 0.966, -1.0, 0.701, -0.749, 0.619, -0.769, 0.538, -0.78, 0.81, -1.0, 1.0, -1.0, 0.304, -0.761, g
1, 0.659, -0.629, 0.0, 0.0, 0.0, 0.0, 0.773, 1.0, 1.0, -0.28, 0.0, 0.0, 0.0, 0.0, 0.621, -0.227, 0.841, -1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.18864298779252986, -0.129, -0.30981459964760916, 0.0, 0.0, 0.0, 0.0, b
1, 0.214, -0.095, 0.333, 0.071, 0.19, 0.19, 0.238, -0.3410812349387168, 0.405, 0.024, 0.31, -0.048, 0.31, -0.048, 0.286, -0.119, 0.333, 0.048, 0.31, 0.0, 0.214, -0.119, 0.357, -0.048, 0.221, -0.023, 0.19, 0.0, 0.17, -0.02, 0.147, -0.019, g
1, 0.982, 0.0, 0.886, 0.031, 0.862, 0.046, 0.8, 0.0, 0.691, 0.045, 0.793, 0.084, 0.771, -0.33382041410864804, 0.627, 0.255, 0.682, 0.127, 0.707, 0.126, 0.686, 0.135, 0.745, 0.227, 0.646, 0.151, 0.673, 0.027, 0.607, 0.165, 0.588, 0.171, g
1, 0.952, 0.066, 0.936, 0.13, 0.91, 0.192, 0.849, -0.5, 0.6334469387385637, 0.613, 0.779, 0.343, 0.723, 0.4687637583047066, 0.661, 0.408, 0.955, 0.599, 0.533, 0.441, 0.468, 0.445, 0.404, 0.442, 0.344, 0.432, 0.903, 1.0, 0.234, 0.396, 0.186, 0.372, g
1, 0.598, 0.403, 0.828, 0.805, 0.76, 0.707, 0.84, -0.11, 0.973, 0.08, 0.958, -0.857, 0.92, 0.884, 0.955, -0.052, 0.887, 0.181, 0.985, -0.696, 0.867, -0.858, 0.04961658898964916, -0.301, 1.0, 0.171, 0.63, 0.427, 0.878, 0.9129899558408627, 0.82, 0.688, b
1, 0.969, 0.0090, 1.0, 0.0080, 0.987, -0.0080, 0.979, -0.028, 0.998, -0.36560439489912344, 1.0, -0.013, 1.0, -0.026, 1.0, -0.012, 0.985, 0.0, 1.0, -0.026, 1.0, -0.047, 0.96, -0.045, 0.992, -0.22875787346362086, 0.97, -0.025, 1.0, -0.039, -0.7036652713324095, -0.041, g
1, 0.347, 0.204, 0.469, 0.245, 0.408, 0.204, 0.469, 0.449, 0.306, 0.592, 0.122, 0.551, 0.0, 0.51, -0.061, 0.551, -0.204, 0.551, -0.286, 0.449, -0.286, 0.327, -0.612, 0.224, -0.466, 0.149, -0.592, 0.184, -0.347, 0.0, -0.265, 0.3894512544827189, g
1, 0.897, 0.382, 0.912, 0.375, 0.743, 0.676, 0.456, 0.779, 0.191, 0.89, -0.022, 0.86, -0.206, 0.824, -0.375, 0.676, -0.5, 0.478, -0.735, 0.382, -0.86, 0.088, -0.743, -0.125, -0.679, -0.241, -0.551, -0.426, -0.441, -0.507, -0.7251350259699707, -0.566, g
1, 0.952, 0.023, 0.938, -0.013, 0.935, 0.012, 0.967, -0.017, 0.969, 0.0050, 0.3212439490764505, -0.031, 0.953, -0.0040, 0.995, -0.027, 0.998, 0.018, 0.936, -0.05, 0.3649232898291488, -0.024, 0.971, -0.045, 0.962, -0.016, 0.974, 0.019, 0.954, -0.034, 0.958, 0.33511514899672834, g
1, 0.31, -0.103, 0.241, -0.103, 0.207, -0.069, 0.074, -0.054, 0.036, -0.037, 0.017, -0.024, 0.0070, -0.015, 0.0030, -0.0090, 0.0010, -0.0050, -0.0, -0.0030, -0.0, -0.0020, 0.5833916961176768, -0.0010, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, g
1, 1.0, -0.011, 1.0, -0.027, 1.0, -0.065, 0.951, -0.016, 0.989, -0.032, 0.989, 0.086, 1.0, -0.065, 0.951, 0.092, 0.978, -0.0050, 1.0, 0.065, 1.0, 0.043, 0.978, 0.092, 0.986, 0.013, 1.0, -0.032, 1.0, 0.027, 1.0, -0.07, g
1, 0.724, -0.011, 0.797, 0.011, 0.8, 0.0020, 0.79, 0.011, 0.784, -0.01, 0.834, 0.033, 0.851, 0.017, 0.801, -0.0080, 0.791, -0.2473696775844716, 0.76, 0.034, 0.748, 0.055, 0.726, -0.015, 0.78, 0.0060, 0.741, -0.05, 0.83, 0.03, 0.79, 0.0080, g
1, 0.471, 0.228, 0.423, 0.336, 0.257, 0.476, 0.019, 0.495, -0.021, 0.54, -0.341, 0.312, -0.413, 0.325, -0.516, 0.069, -0.5, -0.116, 0.6277526229684596, -0.146, -0.148, -0.381, -0.233, 0.0030, 0.036, 0.8664970812076929, 0.159, -0.217, 0.249, -0.243, 0.267, 0.042, g
1, 0.852, 0.393, 0.389, 0.764, 0.089, 0.989, -0.426, 0.887, -0.762, 0.5, -0.931, 0.108, -0.859, -0.31, -0.66, 0.350611222291042, -0.193, -0.861, 0.284, -0.805, 0.646, -0.352, 0.778, -0.233, 0.717, 0.213, 0.378, 0.583, 0.197, 0.663, -0.112, 0.649, g
1, 0.0, 0.0, -1.0, -1.0, -1.0, -0.5966826522715116, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -0.5953387314442868, 0.275730985979487, 0.438, 1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, 1.0, b
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8764125513556442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.6073561859334251, 0.0, 0.0, 0.0, b
1, 0.917, 0.292, 0.833, -0.167, 0.708, 0.25, 0.875, -0.083, 0.917, 0.042, 0.833, 0.125, 0.708, 0.0, 0.875, 0.042, 1.0, 0.083, 0.667, -0.083, 0.75, 0.167, 0.833, -0.125, 0.838, 0.055, 1.0, 0.208, 0.708, 0.0, 0.708, 0.042, g
1, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 0.0, 0.0, b
1, 1.0, 0.635, 1.0, 1.0, 0.771, 1.0, -0.333, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0, 0.0, -1.0, -0.667, -1.0, -0.925, -1.0, -0.333, -0.333, -1.0, 0.192, -1.0, 1.0, -1.0, 0.0, -1.0, 1.0, -0.667, g
1, 0.649, -0.079, 0.583, -0.144, -0.131, -0.214, 0.298, 0.044, 0.381, -0.263, 0.289, -0.32, 0.035, -0.189, 0.203, -0.294, 0.152, -0.291, 0.095, -0.315, 0.066, -0.268, 0.03, -0.251, -0.0, -0.232, -0.026, -0.211, -0.047, -0.19, 0.8877543601877416, -0.272, g
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.333, 0.167, 0.26, 0.0, 0.0, 0.0, 0.0, -0.27646315686322354, 0.0, -0.198, -0.219, -0.167, 0.906, -1.0, 0.5, 0.042, 0.75, -0.229, -1.0, -0.125, -0.271, -0.198, -0.938, b
1, 1.0, 0.231, 1.0, -0.785, 1.0, -0.104, 1.0, 0.154, 1.0, 0.278, 0.981, -0.069, 1.0, -0.5827427472879045, 0.958, -0.19, 0.836, -0.156, 0.974, 0.037, 0.996, 0.092, 1.0, -0.013, 0.962, -0.046, 0.912, 0.039, 1.0, -0.137, 0.965, -0.117, g
1, 0.369, -1.0, -1.0, -1.0, -0.077, 1.0, 1.0, 0.95, 0.746, -0.387, -1.0, -0.793, -0.097, 1.0, 0.487, 0.465, 0.318, -0.275, -0.143, -0.202, -0.2045488327752214, 0.069, 0.03, 0.066, 0.034, -0.012, -0.0040, -0.017, -0.0080, 0.0010, 0.5438068792093096, 0.0030, b
1, 1.0, 0.143, 1.0, 0.714, 0.8449545972619565, 0.714, 1.0, -0.9168332535579878, 0.857, -0.143, 1.0, 0.025, 1.0, 0.0, 0.429, -0.143, 1.0, 0.036, 1.0, -0.286, 1.0, 0.0, 0.286, -0.286, 1.0, 0.049, 1.0, 0.052, 1.0, 0.571, 1.0, 0.0, g
1, 0.505, -0.169, 0.714, 0.015, 0.711, 0.023, 0.681, 0.013, 0.346, 0.056, 0.69, 0.044, 0.681, 0.051, 0.67, 0.057, 0.634, -0.047, 0.645, 0.069, 0.631, 0.074, 0.84, 0.181, 0.599, 0.083, 0.382, 0.068, 0.565, 0.09, 0.546, 0.093, g
1, 0.687, 1.0, 0.92, -0.761, 0.818, 0.043, 0.761, 0.107, 0.868, 0.737, 0.701, 0.182, 0.759, 0.137, 0.935, -0.251, 0.707, 0.187, 0.649, 0.246, 0.602, 0.774, 1.0, -0.538, 0.893, 0.222, 0.711, 0.538, 1.0, -0.065, 0.565, 0.239, b
1, 0.064, -0.153, -0.044, 0.059, 0.084, -0.025, -0.015, 0.187, 0.064, 0.0, 0.123, -0.099, 0.059, 0.0, 0.02, -0.03, -0.128, -0.207, 0.069, -0.8730754172133923, 0.069, -0.9866240033848732, 0.079, 0.163, 0.8023566235327992, -0.049, -0.059, -0.094, 0.044, 0.054, 0.074, -0.108, b
1, 0.889, 0.016, 0.92, 0.013, 0.924, 0.014, 0.892, 0.16352349872782912, 0.901, 0.8224278380680894, 0.93, -0.01, 0.931, -0.089, 0.86, -0.051, 0.895, -0.04, 0.884, -0.121, 0.889, -0.119, 0.83, -0.141, 0.865, -0.1969302909441596, 0.855, -0.131, 0.835, -0.3211390397793471, 0.868, -0.122, g
1, 0.499, 0.018, 0.431, -0.096, 0.506, -0.042, 0.501, 0.1601292950008366, 0.447, 0.06, 0.558, -0.119, 0.30812079908981005, -0.036, -0.21768594328725854, -0.06, 0.553, -0.01, 0.01313998899728519, -0.034, 0.491, -0.01, 0.592, 0.0, 0.532, -0.033, 0.431, 0.034, -0.45085068499922065, -0.055, 0.59, -0.086, g
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 0.0, 1.0, 0.373, -0.12, -0.12, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 1.0, 0.227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, b
1, 0.21596046146377001, 0.391, 0.54, 0.786, 0.123, 0.894, -0.332, 0.836, -0.701, 0.596, -0.866, 0.219, -0.844, -0.242, -0.597, -0.619, -0.194, -0.878, 0.124, -0.891, 0.511, -0.07200924611464354, 0.791, -0.277, 0.83, 0.087, 0.666, 0.491, 0.375, 0.7, -0.04, 0.794, g
1, 0.683, 0.054, 0.848, 0.0020, 0.843, 0.0030, 0.843, 0.099, 0.758, 0.041, 0.819, 0.0060, 0.807, 0.14989750579695627, 0.806, -0.124, 0.779, -0.035, 0.764, 0.0090, 0.746, 0.01, 0.796, -0.042, 0.708, 0.011, 0.622, 0.116, 0.666, 0.012, 0.644, 0.012, g
1, 1.0, 0.098, 1.0, 0.251, 0.984, 0.33, 0.804, 0.53, 0.75, 0.603, 0.569, 0.719, 0.553, 0.741, 0.295, 0.822, 0.211, 0.798, 0.097, 0.822, -0.017, 0.799, -0.151, 0.756, -0.3059949733563687, 0.692, -0.317, 0.7899336777138368, -0.403, 0.545, -0.428, 0.445, g
1, 1.0, 0.08, 0.968, -0.0050, 0.967, -0.0070, 0.88, -0.039, 1.0, 0.014, 0.962, -0.014, 0.959, -0.017, 0.985, 0.01, 0.912, -0.088, 0.95, -0.024, 0.946, -0.026, 0.982, 0.02, -0.2217258469252209, -0.03, 1.0, -0.19746167752832677, 0.928, -0.035, 0.922, -0.037, g
1, 0.607, 0.3177116525633521, 0.671, 0.041, 0.529, -0.044, 0.505, 0.037, 0.705, -0.078, 0.58, -0.02, 0.532, 0.3654673330871079, 0.641, 0.119, 0.569, -0.024, 0.532, 0.0070, 0.715, -0.034, 0.529, -0.034, 0.573, 0.0080, 0.586, -0.0030, 0.59, -0.027, 0.502, 0.068, g
1, 0.495, -0.7891767564670129, 0.296, 0.0884080610909519, 0.35, 0.0, 0.573, -0.024, 0.583, 0.024, 0.335, 0.049, 0.524, 0.0050, 0.471, -0.107, 0.432, 0.0050, 0.35, 0.058, 0.189, 0.257, 0.311, -0.15, 0.365, 0.038, 0.393, 0.175, 0.262, 0.0, 0.374, -0.019, g
1, 0.979, 0.158, 0.901, 0.352, 0.82, 0.486, 0.718, 0.649, 0.588, 0.737, 0.403, 0.832, 0.251, 0.848, 0.047, 0.855, -0.122, 0.797, -0.262, 0.808, -0.378, 0.717, -0.51, 0.583, -0.576, 0.46, -0.7301011196640556, 0.308, -0.658, 0.183, -0.641, 0.03, g
1, 0.847, -0.034, 0.864, 0.7451814971270927, 0.82, 0.0, 0.737, -0.076, 0.72, -0.136, 0.749, -0.117, 0.12145727666128825, -0.187, 0.9840249698571919, -0.212, 0.62, -0.102, 0.792, -0.157, 0.894, -0.7571366498612652, 0.849, -0.261, 0.741, -0.233, 0.662, -0.223, 0.726, -0.378, 0.658, -0.248, g
1, 0.747, -0.132, 0.538, 0.17, 0.727, 0.095, 0.696, -0.111, 0.668, -0.235, 0.879, -0.192, 0.737, 0.042, 0.63, -0.0040, 0.636, -0.119, 0.792, -0.253, 0.664, -0.287, 0.672, -0.105, -0.1634918686848813, -0.12, 0.601, -0.7956588887133773, 0.375, 0.069, 0.611, -0.014, g
1, 0.985, -0.027, 0.981, -0.041, 1.0, -0.076, 0.987, 0.015, 0.953, -0.026, 0.985, -0.075, 0.994, -0.071, 0.974, -0.7205465207157067, 0.973, -0.122, 0.993, -0.053, 0.953, -0.089, 0.974, -0.083, 0.967, -0.129, 0.935, -0.5020572099606639, 0.971, -0.158, -0.110071349216176, -0.188, g
1, 0.756, 0.496, 0.836, 0.543, 0.549, 0.721, 0.352, 0.708, 0.135, 0.947, -0.098, 0.938, -0.376, 0.822, -0.527, 0.712, -0.684, 0.68, -0.702, 0.25, -0.791, 0.03, -0.99, -0.291, -0.704, -0.328, -0.633, -0.192, -0.341, -0.605, -0.196, -0.63, g
1, 1.0, -0.012, 1.0, -0.0030, 1.0, -0.016, 1.0, -0.016, 1.0, -0.028, 1.0, -0.022, 0.998, -0.031, 0.7242610719344256, -0.032, 0.993, -0.035, 1.0, -0.039, 1.0, -0.05, 1.0, -0.049, 0.998, -0.055, 0.994, -0.6971442675444168, 0.991, -0.065, 0.99, -0.067, g
1, 0.867, 0.4582822926943848, 0.72, 0.667, 0.372, 0.83, 0.086, 0.859, -0.241, 0.861, -0.518, 0.676, -0.687, 0.415, -0.77, 0.099, -0.694, -0.137, -0.02757089934953738, -0.422, -0.325, -0.577, -0.028, -0.6, 0.154, -0.531, 0.323, -0.371, 0.462, -0.197, 0.41, 0.018, g
1, 0.896, 0.379, 0.673, 0.694, 0.359, 0.887, -0.042, 0.933, -0.389, 0.844, -0.673, 0.621, -0.827, 0.304, -0.862, -0.054, -0.736, -0.343, 0.27258022671392657, -0.624, -0.234, -0.739, 0.069, -0.739, 0.335, -0.623, 0.524, -0.421, 0.612, -0.173, 0.6294361868941776, 0.087, g
1, 0.745, 0.106, 0.887, 0.01, 0.885, 0.015, 0.872, -0.014, 0.3743055698867668, 0.106, 0.877, 0.029, 0.872, 0.034, 0.957, 0.078, 0.95, 0.043, 0.856, 0.047, 0.849, 0.052, 0.872, 0.1544618604598711, 0.834, 0.06, 0.745, -0.035, 0.817, 0.068, 0.808, 0.072, g
1, 0.328, 0.11, 0.16, 0.293, 0.14, 0.745, -0.251, 0.92, -0.165, 0.267, -0.637, 0.249, -0.976, -0.0030, -0.232, -0.199, -0.305, -0.489, -0.144, -0.09351102334761785, 0.093, -0.4583204988060334, 0.283, -0.186, 0.396, -0.115, 0.31, 0.056, 0.214, 0.205, 0.134, 0.264, g
0, 0.07972960944281193, 0.071, 1.0, 0.043, 1.0, 0.093, 0.902, -0.051, 0.893, 0.026, 0.832, -0.061, 0.875, 0.098, 0.765, 0.0030, 0.752, -0.053, 0.66, -0.079, 0.642, -0.059, 0.557, -0.077, 0.581, -0.022, 0.497, -0.013, 0.513, -0.0, 0.521, -0.0020, g
1, 1.0, 0.578, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -0.5438029019962538, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, -0.628, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 0.5145257640430996, 1.0, -1.0, 1.0, -1.0, b
1, 1.0, 0.098, 1.0, 0.122, 1.0, -0.7554103964370233, 0.986, 0.092, 0.949, 0.192, 0.93, 0.22702030074480462, 0.892, 0.283, 0.855, 0.267, 0.837, 0.331, 0.834, 0.317, 0.748, 0.396, 0.762, 0.347, 0.685, 0.427, 0.628, 0.46, 0.568, 0.47, 0.543, 0.509, g
1, -0.02291261056040239, -0.148, 1.0, 0.049, 0.23809629241891583, -0.016, 0.656, 0.016, 0.852, -0.033, 0.721, 0.0, 0.689, -0.164, 0.197, -0.7058088243254015, -0.5396480754808635, -0.172, 0.672, 0.033, 1.0, -0.295, 0.311, -0.344, 0.524, -0.203, 0.328, -0.033, 0.279, -0.443, 0.492, -0.066, b
0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, -1.0, -1.0, 0.0, 0.0, b
0, 1.0, -1.0, -0.21158214127914565, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -0.06394257700628192, 1.0, -1.0, 1.0, -1.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 1.0, 1.0, 1.0, 1.0, b
1, 0.03564228840070838, -0.0090, 0.898, -0.025, 0.941, -0.018, 0.892, -0.128, 0.822, -0.109, 0.889, 0.012, 0.908, -0.137, 0.871, -0.061, 0.908, -0.024, 0.88, -0.146, 0.3896792031334897, -0.124, 0.901, -0.195, 0.882, -0.149, 0.844, -0.129, 0.884, -0.185, 0.917, -0.168, g
