@relation  ecoli
@attribute Mcg real[0.0,89.0]
@attribute Gvh real[1.0,88.0]
@attribute Lip real[1.0,48.0]
@attribute Chg real[1.0,5.0]
@attribute Aac real[0.0,88.0]
@attribute Alm1 real[1.0,94.0]
@attribute Alm2 real[0.0,99.0]
@attribute Site{cp,im,imS,imL,imU,om,omL,pp}
@inputs Mcg, Gvh, Lip, Chg, Aac, Alm1, Alm2
@outputs Site
@data
54.0, 61.975923493033264, 48.0, 5.0, 56.0, 81.0, 83.0, im
6.0, 61.0, 18.56443266187898, 5.0, 54.0, 67.0, 94.27665397973654, im
39.076053881104116, 4.0, 48.0, 5.0, 56.0, 86.0, 83.0, im
74.0, 7.0, 48.0, 1.2885916270987576, 66.0, 65.0, 69.0, im
61.0, 34.849586714722584, 17.74812461336798, 5.0, 54.0, 67.0, 52.0, im
9.77675753943081, 34.0, 48.0, 5.0, 56.0, 87.0, 81.0, im
41.08283902776493, 44.0, 48.0, 5.0, 52.91572903583658, 79.0, 73.85398909562593, im
48.0, 49.0, 48.0, 5.0, 52.0, 77.0, 71.0, im
69.0, 39.0, 48.0, 5.0, 57.0, 76.0, 79.0, im
79.84803944403492, 59.0, 48.0, 1.8546750128396496, 36.0, 76.0, 23.0, im
86.07149293857428, 75.0, 4.525028647511506, 5.0, 84.71947055419895, 73.0, 66.0, im
71.0, 52.0, 48.0, 5.0, 35.137782132983624, 1.0, 99.0, im
75.0, 29.734829374294453, 1.0, 4.873374471411429, 81.469970206141, 47.0, 70.45203066255246, imL
66.0, 48.0, 48.0, 5.0, 49.02907812246798, 7.0, 74.0, imU
62.0, 29.648232014069386, 1.7827292857185775, 5.0, 58.0, 79.0, 81.0, imU
81.0, 34.113291357437454, 48.0, 5.0, 57.0, 87.0, 88.0, imU
76.0, 41.0, 48.0, 5.0, 5.0, 59.0, 62.0, imU
73.0, 26.0, 48.0, 5.0, 57.0, 75.0, 78.0, imU
88.0, 42.0, 48.0, 5.0, 52.0, 64.8599056373024, 75.0, imU
78.0, 44.0, 48.0, 5.0, 45.0, 73.0, 68.0, imU
73.0, 84.0, 48.0, 5.0, 86.0, 58.0, 29.0, om
68.0, 76.0, 48.0, 5.0, 84.0, 45.0, 27.0, om
52.0, 78.25745128124427, 48.0, 5.0, 42.945291018799246, 21.10962120911796, 38.0, om
64.29455524131063, 49.0, 26.064674267327568, 5.0, 79.0, 45.0, 28.0, om
68.0, 49.0, 1.0, 3.08203295014846, 62.0, 8.245514827371927, 28.0, omL
54.34531563179225, 1.0, 32.939431378370955, 5.0, 35.0, 51.0, 49.0, pp
64.0, 72.0, 48.0, 5.0, 49.0, 42.0, 19.73042628092934, pp
63.0, 86.0, 48.0, 5.0, 39.0, 47.0, 50.51483622461438, pp
63.0, 71.0, 48.0, 5.0, 6.0, 4.0, 39.0, pp
63.0, 65.0, 48.0, 5.0, 39.0, 44.0, 35.0, pp
64.0, 21.635314681948003, 48.0, 2.251869750500626, 32.29463406845336, 39.0, 2.0, pp
68.0, 67.0, 48.0, 5.0, 49.0, 4.0, 34.0, pp
64.0, 78.0, 48.0, 5.0, 5.0, 36.0, 38.0, pp
64.0, 36.081700852858305, 48.0, 5.0, 37.0, 32.058832919238796, 46.08526667791541, pp
74.0, 74.0, 5.2631024828327595, 5.0, 31.0, 47.57306251478686, 52.0, pp
