@relation  ecoli
@attribute Mcg real[0.0,89.0]
@attribute Gvh real[1.0,88.0]
@attribute Lip real[1.0,48.0]
@attribute Chg real[1.0,5.0]
@attribute Aac real[0.0,88.0]
@attribute Alm1 real[1.0,94.0]
@attribute Alm2 real[0.0,99.0]
@attribute Site{cp,im,imS,imL,imU,om,omL,pp}
@inputs Mcg, Gvh, Lip, Chg, Aac, Alm1, Alm2
@outputs Site
@data
35.0, 31.94826318043011, 48.0, 5.0, 46.0, 31.1707275177284, 69.85474337121815, cp
51.0, 49.0, 26.853598878684824, 5.0, 53.0, 14.0, 26.0, cp
80.93286344128029, 26.0, 48.0, 1.5581197693380806, 39.0, 32.0, 42.0, cp
61.0, 36.0, 48.0, 5.0, 49.0, 35.0, 44.0, cp
39.0, 15.023192990809491, 6.169411062535227, 5.0, 38.0, 34.0, 43.0, cp
22.326891949010758, 46.00347988959483, 48.0, 5.0, 81.98837705189091, 18.0, 3.0, cp
44.0, 52.0, 48.0, 5.0, 43.0, 47.0, 54.0, im
29.0, 47.0, 1.3028825624619802, 4.8273144997254285, 71.0, 65.0, 62.886436064468334, im
4.0, 5.0, 48.0, 5.0, 65.0, 82.0, 84.0, im
84.0, 12.337663894364997, 48.0, 5.0, 48.0, 85.6578517427337, 74.0, im
33.0, 56.0, 48.0, 5.0, 33.0, 12.668022779903382, 8.0, im
57.10622250198066, 58.0, 48.0, 4.6317935268468675, 48.0, 78.0, 73.0, im
40.52466484334428, 45.0, 48.0, 5.0, 45.0, 88.0, 89.0, im
71.0, 4.0, 48.0, 5.0, 31.516875130943223, 7.0, 74.0, im
66.0, 53.0, 4.902121951780776, 5.0, 59.0, 66.0, 67.73321179899695, im
63.0, 61.92788818896001, 48.0, 5.0, 65.0, 19.00385868316606, 81.0, im
81.3555155995664, 5.0, 1.0, 5.0, 54.0, 77.0, 8.0, im
46.56415300456904, 46.0, 48.0, 1.8738401431762242, 45.0, 81.0, 83.0, im
4.2359388492153816, 41.0, 48.0, 5.0, 13.95631172460418, 72.0, 75.0, im
11.0, 5.0, 48.0, 4.4564587668181534, 58.0, 72.0, 68.0, im
61.0, 47.0, 48.0, 5.0, 64.20345281255511, 64.59262827122413, 32.0, im
7.0, 80.51641201752155, 1.0, 3.2579791877088087, 51.0, 82.0, 84.0, imL
78.0, 33.0, 48.0, 5.0, 57.0, 77.0, 79.0, imU
59.0, 29.0, 48.0, 3.992869862120801, 64.0, 75.0, 60.17445233282039, imU
67.0, 37.0, 48.0, 2.3228033458168627, 54.0, 64.0, 68.0, imU
76.0, 71.0, 48.0, 5.0, 5.0, 71.0, 75.0, imU
27.044926519516142, 55.0, 48.0, 5.0, 51.0, 38.806338156994045, 74.0, imU
58.0, 6.0, 48.0, 5.0, 59.0, 73.0, 53.882523708483795, imU
86.0, 55.0, 48.0, 5.0, 5.486949921931827, 81.0, 91.39469358334195, imU
77.0, 57.0, 48.0, 5.0, 88.0, 53.0, 2.0, om
65.0, 51.0, 48.0, 5.0, 25.47548619692109, 54.0, 33.0, om
6.0, 60.61217305823513, 1.0, 5.0, 77.0, 59.0, 52.0, om
68.0, 38.96743872993799, 40.043334340686755, 5.0, 73.0, 83.6977036627237, 3.0, om
66.0, 49.0, 1.0, 5.0, 54.0, 56.0, 36.0, omL
73.0, 78.0, 48.0, 5.0, 58.0, 51.0, 31.0, pp
40.636222851610796, 61.0, 48.0, 5.0, 30.498852440737853, 37.0, 68.02278430178362, pp
67.0, 81.0, 48.0, 5.0, 25.0, 42.0, 25.0, pp
63.0, 57.0, 20.861982202125244, 5.0, 49.0, 7.0, 2.0, pp
71.0, 86.0, 48.0, 5.0, 4.0, 54.0, 32.0, pp
68.0, 78.0, 48.0, 5.0, 43.1641130547887, 44.0, 42.0, pp
69.0, 8.0, 48.0, 5.0, 46.0, 57.0, 26.0, pp
66.0, 71.0, 48.0, 5.0, 75.46077562576643, 5.0, 35.0, pp
29.0, 39.0, 48.0, 5.0, 52.0, 4.0, 59.07024370205362, pp
43.0, 59.0, 48.0, 1.039262183951042, 52.0, 12.556965621550793, 56.0, pp
