@relation  yeast
@attribute Mcg real[0.11,1.0]
@attribute Gvh real[0.13,1.0]
@attribute Alm real[0.21,1.0]
@attribute Mit real[0.0,1.0]
@attribute Erl real[0.5,1.0]
@attribute Pox real[0.0,0.83]
@attribute Vac real[0.0,0.73]
@attribute Nuc real[0.0,1.0]
@attribute Class{MIT,NUC,CYT,ME1,ME2,ME3,EXC,VAC,POX,ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.64, 0.6, 0.57, 0.19, 0.9167237210592077, 0.0, 0.43, 0.22, NUC
0.39, 0.55, 0.48, 0.31, 0.5, 0.0, 0.54, 0.29, CYT
0.44, 0.39, 0.53, 0.14, 0.5, 0.0, 0.54, 0.44, CYT
0.45, 0.43, 0.51, 0.24, 0.5, 0.0, 0.54, 0.05136037665683785, CYT
0.35648211437894084, 0.59, 0.48, 0.43, 0.5, 0.0, 0.59, 0.22, MIT
0.44, 0.38, 0.5703654563544238, 0.32, 0.5, 0.83, 0.53, 0.22, POX
0.39, 0.4, 0.53, 0.67, 0.5, 0.0, 0.47, 0.22, CYT
0.43, 0.57, 0.53, 0.53, 0.5, 0.0, 0.53, 0.25, CYT
0.59, 0.5, 0.52, 0.28, 0.5, 0.0, 0.55, 0.25, CYT
0.37, 0.42, 0.51, 0.11, 0.5, 0.0, 0.57, 0.22, CYT
0.8287366077999436, 0.7, 0.38, 0.27, 0.5, 0.0, 0.49, 0.22, ME1
0.57, 0.57, 0.44, 0.37, 0.935510599388627, 0.0, 0.52, 0.25, MIT
0.5, 0.41, 0.44, 0.5, 0.5, 0.0, 0.42, 0.22, MIT
0.5, 0.4, 0.56, 0.7, 0.5, 0.0, 0.5, 0.07254718408746347, MIT
0.67, 0.68, 0.46, 0.29, 0.5, 0.0, 0.46, 0.22, MIT
0.53, 0.51, 0.46, 0.28, 0.5, 0.0, 0.48, 0.38528494289733584, CYT
0.47, 0.54, 0.37, 0.4723983626981262, 0.5, 0.0, 0.5, 0.22, ME3
0.56, 0.41, 0.58, 0.21, 0.5, 0.0, 0.42, 0.22, CYT
0.34, 0.36, 0.54, 0.11, 0.5, 0.0, 0.36, 0.21, NUC
0.69, 0.61, 0.38, 0.27, 0.5, 0.0, 0.52, 0.22, ME2
0.37, 0.53, 0.6, 0.19, 0.5, 0.5, 0.42, 0.22, POX
0.776255410948362, 0.78, 0.49, 0.23, 0.5, 0.0, 0.46, 0.22, EXC
0.38, 0.51, 0.75, 0.17, 0.5, 0.0, 0.55, 0.22, CYT
0.53, 0.44, 0.51, 0.33, 0.5, 0.0, 0.52, 0.22, MIT
0.53, 0.53, 0.6, 0.5241884862827576, 0.5, 0.0, 0.49, 0.22, MIT
0.38, 0.48, 0.59, 0.22, 0.5, 0.0, 0.46, 0.22, CYT
0.41, 0.24, 0.54, 0.26, 0.5, 0.0, 0.41, 0.22, NUC
0.47, 0.65, 0.54, 0.62, 0.5, 0.0, 0.53, 0.36, MIT
0.53, 0.61, 0.52, 0.21, 0.5, 0.0, 0.55, 0.3, NUC
0.46, 0.35, 0.53, 0.16, 0.5, 0.0, 0.51, 0.29, CYT
0.45, 0.56, 0.54, 0.32, 0.5, 0.0, 0.57, 0.22, CYT
0.71, 0.56, 0.39, 0.27, 0.5, 0.0, 0.5622997045103227, 0.22, ME2
0.57, 0.7027326904383331, 0.44, 0.16, 0.5, 0.0, 0.52, 0.22, ME2
0.36, 0.46, 0.43, 0.19, 0.5, 0.0, 0.48, 0.7690464280939303, ME3
0.54, 0.55, 0.42, 0.22, 0.5, 0.0, 0.48, 0.22, ME3
0.81, 0.82, 0.41, 0.36, 0.5, 0.0, 0.39, 0.22, EXC
0.46, 0.48, 0.44, 0.21, 0.5, 0.0, 0.55, 0.22, POX
0.74, 0.72, 0.47, 0.25, 0.5, 0.0, 0.57, 0.22, ME1
0.84, 0.66, 0.36, 0.78, 0.5, 0.0, 0.49, 0.5, ME1
0.62, 0.58, 0.4970450592942175, 0.15, 0.5, 0.0, 0.52, 0.29, CYT
0.56, 0.59, 0.53, 0.16, 0.5, 0.0, 0.24, 0.42, NUC
0.44, 0.44, 0.49, 0.15, 0.5, 0.0, 0.7069983823241197, 0.27, NUC
0.35, 0.68, 0.57, 0.4, 0.5, 0.0, 0.53, 0.6185335674366294, NUC
0.23952430299704996, 0.38, 0.52, 0.2, 0.5, 0.0, 0.52, 0.28, CYT
0.45, 0.56, 0.49, 0.17, 0.5, 0.0, 0.52, 0.22, CYT
0.56, 0.54, 0.59, 0.14, 0.5, 0.0, 0.52, 0.27, NUC
0.43, 0.51, 0.54, 0.15, 0.5, 0.0, 0.45, 0.26, NUC
0.6, 0.4, 0.59, 0.18, 0.5, 0.0, 0.09172028149983852, 0.22, CYT
0.38, 0.47, 0.53, 0.12, 0.5, 0.0, 0.48, 0.22, CYT
0.34, 0.66, 0.51, 0.16, 0.5, 0.0, 0.47, 0.33, NUC
0.6, 0.48, 0.44, 0.52, 0.5, 0.0, 0.54, 0.63, NUC
0.48, 0.34, 0.47, 0.14, 0.8256071217650565, 0.0, 0.47, 0.26, CYT
0.48, 0.46, 0.38, 0.29, 0.5, 0.0, 0.53, 0.22, ME3
0.51, 0.48, 0.58, 0.22, 0.5, 0.0, 0.5, 0.28, NUC
0.29, 0.68, 0.47, 0.26, 0.5, 0.0, 0.47, 0.37, NUC
0.43, 0.39, 0.51, 0.28, 0.5, 0.38433651966376614, 0.4, 0.22, NUC
0.61, 0.54, 0.49, 0.16, 0.5, 0.0, 0.54, 0.42, CYT
0.34, 0.35, 0.61, 0.19, 0.5, 0.0, 0.52, 0.25, NUC
0.37, 0.62, 0.34, 0.6814455864209322, 0.5, 0.0, 0.51, 0.22, ME3
0.34, 0.6144415383190944, 0.636150228459423, 0.18, 0.5, 0.0, 0.52, 0.32, NUC
0.34, 0.4, 0.3, 0.23, 0.5, 0.0, 0.51, 0.22, ME3
0.45, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.22, ME3
0.5, 0.53, 0.45, 0.44, 0.5, 0.0, 0.49, 0.22, MIT
0.67, 0.51, 0.53, 0.28, 0.5, 0.0, 0.51, 0.22, MIT
0.59, 0.57, 0.46, 0.14, 0.5, 0.0, 0.52, 0.22, MIT
0.42, 0.32, 0.61, 0.13, 0.5, 0.0, 0.14, 0.27, NUC
0.4, 0.51, 0.42, 0.13, 0.5, 0.0, 0.45, 0.25, ME3
0.65, 0.61, 0.39, 0.3, 0.5, 0.0, 0.57, 0.28, ME3
0.85, 0.56, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, ERL
0.53, 0.5, 0.54, 0.56, 0.5, 0.0, 0.49, 0.41, MIT
0.36, 0.35, 0.47, 0.22, 0.5, 0.0, 0.44, 0.31, ME3
0.87, 0.83, 0.57, 0.36, 0.5, 0.0, 0.36, 0.3674411767552237, EXC
0.43, 0.45, 0.54, 0.14, 0.5, 0.0, 0.5, 0.31, CYT
0.77, 0.6, 0.42, 0.33, 0.5, 0.0, 0.57, 0.22, ME2
0.58, 0.76, 0.4, 0.37, 0.5, 0.0, 0.54, 0.3, ME2
0.94, 0.6, 0.33, 0.3457803647838953, 0.5, 0.0, 0.54, 0.22, ME2
0.43, 0.38, 0.51, 0.44973046459484156, 0.5, 0.0, 0.46, 0.7983107845760674, NUC
0.54, 0.54, 0.49, 0.14, 0.5, 0.0, 0.56, 0.22, CYT
0.53, 0.44, 0.47, 0.22, 0.5, 0.0, 0.53, 0.22, NUC
0.46, 0.47, 0.46, 0.16, 0.5, 0.0, 0.51, 0.02527593356214369, CYT
0.62, 0.64, 0.56, 0.2, 0.5, 0.0, 0.48, 0.33, NUC
0.46, 0.32, 0.58, 0.17, 0.5, 0.0, 0.61, 0.25, NUC
0.49, 0.62, 0.65, 0.18, 0.5, 0.0, 0.46, 0.43, NUC
0.5, 0.62, 0.54, 0.66, 0.5, 0.0, 0.49, 0.22, MIT
0.26, 0.38, 0.52, 0.36, 0.5, 0.5014270251736573, 0.48, 0.56, NUC
0.45, 0.48, 0.63, 0.67, 0.5, 0.0, 0.48, 0.22, MIT
0.5, 0.49, 0.31458558151139543, 0.47, 0.5, 0.0, 0.49, 0.36, MIT
0.43, 0.39, 0.59, 0.13, 0.5, 0.0, 0.41, 0.43, NUC
0.6, 0.59, 0.45, 0.23, 0.5, 0.0, 0.55, 0.22, MIT
0.46, 0.55, 0.61, 0.13, 0.5, 0.0, 0.47, 0.22, CYT
0.89, 0.52, 0.41, 0.26, 0.5, 0.0, 0.52, 0.31, ME2
0.4, 0.68, 0.5, 0.82, 0.5, 0.0, 0.44, 0.36, MIT
0.51, 0.42, 0.56, 0.38, 0.8633033076448606, 0.0, 0.46, 0.22, MIT
0.6, 0.51, 0.6, 0.38, 0.5, 0.83, 0.3499126194626821, 0.24, MIT
0.56, 0.5, 0.61, 0.49, 0.5, 0.0, 0.46, 0.28, MIT
0.36, 0.38, 0.56, 0.44, 0.5, 0.0, 0.48, 0.22, MIT
0.55, 0.5, 0.6, 0.31, 0.5, 0.0, 0.46, 0.27, MIT
0.65, 0.53, 0.55, 0.52, 0.5, 0.0, 0.47, 0.27, MIT
0.58, 0.53, 0.5, 0.53, 0.5, 0.0, 0.47, 0.31, MIT
0.4, 0.74, 0.49, 0.16, 0.5, 0.0, 0.51, 0.22, MIT
0.51, 0.56, 0.51, 0.42, 0.5, 0.0, 0.53, 0.36, MIT
0.52, 0.38, 0.62, 0.12, 0.5, 0.0, 0.41, 0.28, NUC
0.4923054226237129, 0.6, 0.5, 0.27, 0.5, 0.0, 0.55, 0.22, MIT
0.61, 0.59, 0.47, 0.49, 0.5, 0.0, 0.54, 0.22, MIT
0.58, 0.38, 0.4, 0.21, 0.5, 0.0, 0.3868597626119991, 0.22, CYT
0.53, 0.41, 0.5, 0.24, 1.0, 0.0, 0.47, 0.22, CYT
0.58, 0.56, 0.52, 0.43834909504241054, 0.5, 0.0, 0.57, 0.35, NUC
0.49, 0.6, 0.55, 0.17, 0.5, 0.0, 0.44, 0.22, CYT
0.56, 0.63, 0.52, 0.2, 0.5, 0.0, 0.34, 0.26, NUC
0.37, 0.41, 0.45, 0.14, 0.5, 0.0, 0.47, 0.22, CYT
0.35, 0.5, 0.44, 0.27, 0.5, 0.0, 0.51, 0.22, CYT
0.5391462743629577, 0.34, 0.61, 0.13, 0.5, 0.0, 0.49, 0.26, NUC
0.64, 0.76, 0.51, 0.18, 0.5, 0.0, 0.46, 0.22, NUC
0.7, 0.51, 0.47, 0.24, 0.5, 0.0, 0.53, 0.25, NUC
0.25, 0.36, 0.58, 0.3, 0.5, 0.0, 0.58, 0.31, NUC
0.41, 0.49, 0.58, 0.22, 0.5, 0.0, 0.52, 0.22, MIT
0.56, 0.48, 0.5, 0.3, 0.5, 0.34396015820884146, 0.51, 0.22, CYT
0.56, 0.68, 0.52, 0.39, 0.5, 0.0, 0.36, 0.22, MIT
0.5, 0.57, 0.62, 0.25, 0.5, 0.1850381720892708, 0.51, 0.22, MIT
0.41, 0.48, 0.54, 0.24, 0.5, 0.0, 0.37, 0.51, NUC
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.49, 0.27, EXC
0.31, 0.3, 0.34, 0.19, 0.5, 0.0, 0.55, 0.3, ME3
0.77, 0.78, 0.51, 0.28, 0.5, 0.0, 0.33, 0.22, EXC
0.49, 0.6, 0.3, 0.34, 0.5, 0.24306488984568625, 0.5, 0.43, ME3
0.37, 0.51, 0.39, 0.18, 0.5, 0.0, 0.51, 0.27, ME3
0.27, 0.49, 0.6728928643471778, 0.26, 0.5, 0.0, 0.49, 0.26, ME3
0.25, 0.39, 0.5, 0.23, 0.5, 0.0, 0.5, 0.28, NUC
0.38, 0.26, 0.6, 0.1, 0.5, 0.0, 0.48, 0.44, NUC
0.33, 0.21, 0.53, 0.5749261909106109, 1.0, 0.0, 0.52, 0.5, NUC
0.49, 0.45, 0.57, 0.24, 0.5, 0.0, 0.47, 0.38, NUC
0.4047389965329177, 0.28, 0.48, 0.06, 0.5, 0.0, 0.49, 0.42, NUC
0.45, 0.45, 0.52, 0.17, 0.5, 0.0, 0.54, 0.22, CYT
0.28, 0.51, 0.55, 0.19, 0.5, 0.0, 0.57, 0.22, CYT
0.45, 0.27, 0.5, 0.33, 0.5, 0.0, 0.53, 0.26, CYT
0.36, 0.33, 0.38, 0.15, 0.5, 0.0, 0.55, 0.36, ME3
0.46, 0.43, 0.5, 0.24, 0.5, 0.0, 0.48, 0.5779743573111422, CYT
0.68, 0.53, 0.44, 0.31, 0.5, 0.0, 0.51, 0.22, MIT
0.39, 0.16, 0.59, 0.08, 0.5, 0.0, 0.51, 0.27, NUC
0.47, 0.43, 0.48, 0.16, 0.5, 0.0, 0.46, 0.27, NUC
0.52, 0.5, 0.51, 0.2, 0.5, 0.0, 0.51, 0.22, NUC
0.36, 0.48, 0.5, 0.13, 0.5, 0.0, 0.49, 0.6, NUC
0.31, 0.39, 0.55, 0.28, 0.9744133712897108, 0.0, 0.46, 0.3382892188006754, NUC
0.51, 0.61, 0.5, 0.23, 0.5, 0.0, 0.52, 0.61, NUC
0.4, 0.6, 0.5, 0.16, 0.5, 0.0, 0.51, 0.22, CYT
0.53, 0.46, 0.54, 0.37, 0.5, 0.0, 0.51, 0.3, NUC
0.45, 0.66, 0.39, 0.11, 0.5, 0.0, 0.54, 0.739311064299967, ME3
0.55, 0.45, 0.58, 0.25, 0.5, 0.0, 0.49, 0.010561357953250724, NUC
0.45, 0.52, 0.5, 0.12, 0.5, 0.0, 0.6, 0.22, CYT
0.3986853830420145, 0.49, 0.54, 0.15, 0.5, 0.0, 0.5, 0.35, NUC
0.38, 0.44, 0.55, 0.44, 0.5, 0.0, 0.47, 0.51, NUC
0.27, 0.31, 0.55, 0.13, 0.5, 0.0, 0.5, 0.22, NUC
0.5, 0.56, 0.63, 0.7233790035181165, 0.5, 0.0, 0.42, 0.22, NUC
0.59, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.61, 0.48, 0.56, 0.19, 0.5, 0.0, 0.53, 0.31, CYT
0.37, 0.44, 0.9853216190695114, 0.48, 0.5, 0.0, 0.36, 0.27, CYT
0.3958242412670106, 0.64, 0.45, 0.26, 0.5, 0.24396405163546186, 0.43, 0.22, CYT
0.35, 0.21, 1.0, 0.8, 0.5, 0.0, 0.13, 0.01, CYT
0.56, 0.35, 0.47, 0.41, 0.5, 0.0, 0.5, 0.22, CYT
0.52, 0.43, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.52, 0.65575556863699, 0.6174355699465227, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.32, 0.44, 0.54, 0.21, 0.5, 0.0, 0.4, 0.19, CYT
0.48, 0.41, 0.52, 0.33, 0.5, 0.0, 0.51, 0.26, CYT
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, CYT
0.38, 0.5, 0.52, 0.44, 0.5, 0.0, 0.54, 0.11, CYT
0.37, 0.850110126752432, 0.62, 0.43, 0.5, 0.7204835193745055, 0.44, 0.39, CYT
0.77, 0.86, 0.44, 0.27, 0.5, 0.0, 0.48, 0.22, ME1
0.5, 0.18593038529761377, 0.35372504028578405, 0.23, 0.5, 0.0, 0.53, 0.68, CYT
0.52, 0.54, 0.47, 0.49, 0.5, 0.0, 0.54, 0.22, MIT
0.49, 0.38, 0.56, 0.09, 0.5, 0.0, 0.46, 0.22, CYT
0.41, 0.49, 0.47, 0.09, 0.5, 0.0, 0.49, 0.22, CYT
0.41, 0.4, 0.6751482859056323, 0.17, 0.5, 0.0, 0.56, 0.22, CYT
0.39, 0.71, 0.38, 0.14, 0.5, 0.0, 0.5, 0.22, ME2
0.39, 0.3, 0.26791476142311343, 0.2, 0.5, 0.0, 0.43, 0.47, CYT
0.77, 0.82, 0.9265928926520499, 0.36, 0.5, 0.0, 0.38, 0.22, ME1
0.42, 0.28, 0.33, 0.23, 0.5, 0.0, 0.39, 0.26, ME3
0.47, 0.37, 0.46, 0.28, 0.6502614149707978, 0.0, 0.52, 0.99, NUC
0.48, 0.5, 0.47, 0.29, 0.5, 0.0, 0.46, 0.27, NUC
0.49, 0.49, 0.52, 0.18, 0.5, 0.0, 0.51, 0.25, NUC
0.56, 0.59, 0.45, 0.15, 0.5, 0.0, 0.54, 0.22, MIT
0.7, 0.57, 0.34, 0.19, 0.5, 0.0, 0.53, 0.19077596724749915, ME2
0.47, 0.44, 0.53, 0.18, 0.5, 0.0, 0.47, 0.29, NUC
0.42, 0.28, 0.49, 0.22, 0.5, 0.0, 0.55, 0.34, NUC
0.47, 0.5, 0.47, 0.22, 0.5, 0.0, 0.53, 0.45, NUC
0.33, 0.47, 0.55, 0.24, 0.5, 0.0, 0.45, 0.67, NUC
0.55, 0.4, 0.62, 0.22, 0.5, 0.0, 0.37, 0.28, NUC
0.54, 0.47, 0.58, 0.4, 0.5, 0.0, 0.46, 0.27, MIT
0.46, 0.5, 0.5, 0.28, 0.5, 0.0, 0.5, 0.37, NUC
0.38, 0.58, 0.46, 0.21, 0.5, 0.0, 0.52, 0.22, NUC
0.55, 0.47, 0.53, 0.2, 0.5, 0.0, 0.4, 0.22, NUC
0.47, 0.32, 0.51, 0.24, 0.5, 0.1491605685695914, 0.54, 0.27, NUC
0.61, 0.5, 0.61, 0.21, 0.5, 0.0, 0.55, 0.54, CYT
0.52, 0.56, 0.55, 0.16, 0.5, 0.0, 0.53, 0.39, CYT
0.41, 0.42, 0.23, 0.16, 0.5, 0.0, 0.4, 0.22, ME3
0.4, 0.65, 0.38, 0.17, 0.5, 0.7197308265487037, 0.57, 0.22, ME3
0.36, 0.37, 0.63, 0.25, 0.5, 0.0, 0.3, 0.22, CYT
0.49, 0.55, 0.41, 0.19, 0.5, 0.0, 0.48, 0.31, ME3
0.88, 0.72, 0.32, 0.3, 0.5, 0.0, 0.52, 0.33, ME1
0.28, 0.18, 0.72, 0.26, 0.5, 0.0, 0.49, 0.25, MIT
0.58, 0.43, 0.32, 0.11, 0.5, 0.3831278839784506, 0.49, 0.22, VAC
0.75, 0.76, 0.58, 0.22, 0.5, 0.0, 0.14706944522612483, 0.22, EXC
0.51, 0.59, 0.55, 0.08406435234566786, 0.5, 0.0, 0.52, 0.22, CYT
0.5, 0.49, 0.46, 0.22, 0.5, 0.0, 0.53, 0.25, CYT
0.62, 0.42, 0.47, 0.16, 0.5, 0.0, 0.52, 0.22, CYT
0.5, 0.9299264420452357, 0.52, 0.18, 0.9901862599631274, 0.0, 0.52, 0.22, CYT
0.59, 0.51, 0.47, 0.21, 0.5, 0.0, 0.47, 0.22, CYT
0.49, 0.48, 0.52, 0.24, 0.5, 0.0, 0.7248507476376488, 0.22, CYT
0.57, 0.35, 0.5, 0.43, 0.5, 0.0, 0.53, 0.22, CYT
0.49, 0.51, 0.52, 0.13, 0.5, 0.0, 0.51, 0.39152554292034486, NUC
0.63, 0.43, 0.48, 0.11, 0.5, 0.0, 0.51, 0.22, CYT
0.31090764240382884, 0.43, 0.48, 0.11, 0.5, 0.0, 0.51, 0.22, CYT
0.55, 0.79, 0.47566764329226396, 0.25, 0.5, 0.0, 0.51, 0.22, NUC
0.31, 0.31, 0.57, 0.15, 0.5, 0.0, 0.5, 0.22, CYT
0.33, 0.36, 0.62, 0.26, 0.5, 0.0, 0.55, 0.22, CYT
0.47, 0.56, 0.58, 0.19, 0.5, 0.0, 0.44, 0.64, CYT
0.4, 0.56, 0.53, 0.15, 0.5, 0.0, 0.49, 0.22, CYT
0.44, 0.49, 0.49, 0.27, 0.5, 0.0, 0.52, 0.4045845396827405, CYT
0.49, 0.46, 0.54, 0.18, 0.5, 0.0, 0.35, 0.22, CYT
0.59, 0.2025124729477131, 0.41, 0.53, 0.5236738714211793, 0.0, 0.48, 0.56, ME3
0.33, 0.46, 0.53, 0.12, 0.5, 0.0, 0.5, 0.27, CYT
0.5, 0.5, 0.48, 0.34, 0.5, 0.0, 0.52, 0.27, NUC
0.36, 0.52, 0.61, 0.33, 0.5, 0.0, 0.52, 0.37, NUC
0.52, 0.51, 0.48, 0.12, 0.5, 0.0, 0.54, 0.31, CYT
0.5518958576749768, 0.46, 0.49, 0.27, 0.5, 0.0, 0.59, 0.22, CYT
0.55, 0.44, 0.5, 0.3671708706224269, 0.5, 0.0, 0.55, 0.7876314175752065, VAC
0.66, 0.37, 0.6, 0.3300887815025842, 0.5, 0.0, 0.69, 0.22, MIT
0.51, 0.49, 0.48, 0.55, 0.5, 0.0, 0.52, 0.58, CYT
0.68, 0.68, 0.35, 0.16, 0.5, 0.0, 0.62, 0.22, VAC
0.57, 0.54, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, VAC
0.46, 0.52, 0.51, 0.13, 0.5, 0.0, 0.47, 0.22, CYT
0.53, 0.52, 0.7738632218013198, 0.27, 0.5, 0.0, 0.51, 0.22, CYT
0.54, 0.44, 0.38, 0.22, 0.5, 0.0, 0.54, 0.3, ME3
0.8, 0.82, 0.4, 0.31, 0.5, 0.0, 0.57, 0.25, ME1
0.4, 0.4, 0.43, 0.19, 0.5, 0.83, 0.30726397364103797, 0.22, POX
0.77, 0.7, 0.37, 0.12, 0.5, 0.0, 0.45499004926415854, 0.26, ME1
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.3, ME3
0.55, 0.35, 0.36, 0.7417714925812957, 0.5, 0.0, 0.51, 0.22, ME3
0.32, 0.45, 0.5828392858600335, 0.14, 0.5, 0.0, 0.45, 0.22, ME3
0.63, 0.65, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, ME3
0.47, 0.4, 0.63, 0.19, 0.5, 0.0, 0.52, 0.32, NUC
0.38, 0.44, 0.57, 0.14, 0.5, 0.0, 0.53, 0.52, NUC
0.63, 0.71, 0.44, 0.53, 0.5, 0.0, 0.52, 0.22, ME2
0.51, 0.59, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, MIT
0.4019379790155072, 0.24, 0.51, 0.15, 0.6258418670915631, 0.0, 0.54, 0.4, NUC
0.38, 0.4, 0.39, 0.19, 0.5, 0.0, 0.46, 0.62, NUC
0.59, 0.67, 0.54, 0.19, 0.5, 0.0, 0.48, 0.6, NUC
0.38, 0.4, 0.66, 0.35, 0.5, 0.0, 0.43, 0.11, CYT
0.65, 0.54, 0.54, 0.13, 0.5, 0.0, 0.53, 0.22, CYT
0.48, 0.42, 0.52, 0.24, 0.5, 0.0, 0.56, 0.22, CYT
0.58, 0.51, 0.49, 0.27, 0.5, 0.0, 0.57, 0.29, CYT
0.63, 0.57, 0.59, 0.4, 0.5, 0.0, 0.38, 0.22, MIT
0.48, 0.23, 0.57, 0.27, 0.5, 0.0, 0.48, 0.47, NUC
0.59, 0.6, 0.49, 0.43, 0.5, 0.0, 0.53, 0.31, MIT
0.37, 0.46, 0.4, 0.27, 0.5, 0.0, 0.45, 0.22, NUC
0.42, 0.31, 0.62, 0.12, 0.5, 0.0, 0.4, 0.22, MIT
0.8, 0.46, 0.5, 0.15, 0.5, 0.0, 0.53, 0.22, CYT
0.35, 0.39, 0.57, 0.11, 0.5, 0.0, 0.48, 0.22, NUC
0.29, 0.43, 0.4, 0.15, 0.5, 0.0, 0.53, 0.22, ME3
0.4, 0.34, 0.52, 0.17, 0.5, 0.0, 0.47, 0.51, NUC
0.37, 0.7517793513861902, 0.58, 0.24, 0.5, 0.0, 0.44, 0.18, NUC
0.37, 0.43668135733033564, 0.64, 0.35, 0.5, 0.0, 0.47, 0.22, NUC
0.66, 0.62, 0.52, 0.42083477890604054, 0.5, 0.0, 0.49, 0.22, CYT
0.3, 0.5, 0.34, 0.26, 0.5, 0.0, 0.51, 0.22, ME3
0.75, 0.66, 0.64, 0.39, 0.5, 0.0, 0.46, 0.32, MIT
0.31, 0.42, 0.48, 0.17, 0.5, 0.0, 0.49, 0.5135161342363609, NUC
0.28, 0.46, 0.26, 0.18, 0.6207737581852762, 0.0, 0.39, 0.22, VAC
0.45, 0.53, 0.47, 0.43, 0.5, 0.0, 0.5, 0.27, MIT
0.69, 0.7, 0.5, 0.3, 0.5, 0.0, 0.54, 0.22, VAC
0.61, 0.46, 0.54, 0.045922377855964557, 0.5, 0.0, 0.16262258860110831, 0.22, CYT
0.38, 0.38, 0.54, 0.24, 0.5, 0.0, 0.54, 0.22, NUC
0.41, 0.49, 0.65, 0.28, 0.5, 0.0, 0.4415542753696335, 0.57, CYT
0.54, 0.44, 0.35, 0.19, 0.5, 0.0, 0.6241501700980938, 0.27, ME3
0.64, 0.31, 0.53, 0.15, 0.5, 0.0, 0.53, 0.31, CYT
0.36, 0.5, 0.39, 0.23, 0.5, 0.0, 0.5, 0.22, ME3
0.54, 0.43, 0.48, 0.27, 0.5, 0.0, 0.44, 0.41, CYT
0.48786810433442424, 0.46, 0.51, 0.25, 0.5, 0.0, 0.54, 0.22, CYT
0.4, 0.43, 0.49, 0.17, 0.679941109074266, 0.0, 0.51, 0.36, NUC
0.35, 0.29, 0.46, 0.14, 0.9265999025494326, 0.0, 0.54, 0.66, NUC
0.67, 0.57, 0.36, 0.19, 0.5, 0.0, 0.56, 0.22, ME2
0.42, 0.44, 0.48, 0.54, 0.5, 0.0, 0.48, 0.22, MIT
0.5, 0.54, 0.35427344645938685, 0.65, 0.5, 0.0, 0.53, 0.22, MIT
0.4, 0.42, 0.57, 0.35, 0.5, 0.0, 0.53, 0.25, CYT
0.51, 0.51, 0.52, 0.51, 0.5, 0.0, 0.23263665978159676, 0.22, MIT
