@relation  sonar
@attribute Band1 real[0.002,0.137]
@attribute Band2 real[0.001,0.234]
@attribute Band3 real[0.002,0.306]
@attribute Band4 real[0.006,0.426]
@attribute Band5 real[0.007,0.401]
@attribute Band6 real[0.01,0.382]
@attribute Band7 real[0.003,0.373]
@attribute Band8 real[0.006,0.459]
@attribute Band9 real[0.008,0.683]
@attribute Band10 real[0.011,0.711]
@attribute Band11 real[0.029,0.734]
@attribute Band12 real[0.024,0.706]
@attribute Band13 real[0.018,0.713]
@attribute Band14 real[0.027,0.997]
@attribute Band15 real[0.003,1.0]
@attribute Band16 real[0.016,0.999]
@attribute Band17 real[0.035,1.0]
@attribute Band18 real[0.038,1.0]
@attribute Band19 real[0.049,1.0]
@attribute Band20 real[0.066,1.0]
@attribute Band21 real[0.051,1.0]
@attribute Band22 real[0.022,1.0]
@attribute Band23 real[0.056,1.0]
@attribute Band24 real[0.024,1.0]
@attribute Band25 real[0.024,1.0]
@attribute Band26 real[0.092,1.0]
@attribute Band27 real[0.048,1.0]
@attribute Band28 real[0.028,1.0]
@attribute Band29 real[0.014,1.0]
@attribute Band30 real[0.061,1.0]
@attribute Band31 real[0.048,0.966]
@attribute Band32 real[0.04,0.931]
@attribute Band33 real[0.048,1.0]
@attribute Band34 real[0.021,0.965]
@attribute Band35 real[0.022,1.0]
@attribute Band36 real[0.008,1.0]
@attribute Band37 real[0.035,0.95]
@attribute Band38 real[0.038,1.0]
@attribute Band39 real[0.037,0.986]
@attribute Band40 real[0.012,0.93]
@attribute Band41 real[0.036,0.9]
@attribute Band42 real[0.006,0.825]
@attribute Band43 real[0.0,0.773]
@attribute Band44 real[0.0,0.776]
@attribute Band45 real[0.0,0.703]
@attribute Band46 real[0.0,0.729]
@attribute Band47 real[0.0,0.552]
@attribute Band48 real[0.0,0.334]
@attribute Band49 real[0.0,0.198]
@attribute Band50 real[0.0,0.082]
@attribute Band51 real[0.0,0.1]
@attribute Band52 real[0.001,0.071]
@attribute Band53 real[0.0,0.039]
@attribute Band54 real[0.001,0.035]
@attribute Band55 real[0.001,0.045]
@attribute Band56 real[0.0,0.039]
@attribute Band57 real[0.0,0.036]
@attribute Band58 real[0.0,0.044]
@attribute Band59 real[0.0,0.036]
@attribute Band60 real[0.001,0.044]
@attribute Type{R,M}
@inputs Band1, Band2, Band3, Band4, Band5, Band6, Band7, Band8, Band9, Band10, Band11, Band12, Band13, Band14, Band15, Band16, Band17, Band18, Band19, Band20, Band21, Band22, Band23, Band24, Band25, Band26, Band27, Band28, Band29, Band30, Band31, Band32, Band33, Band34, Band35, Band36, Band37, Band38, Band39, Band40, Band41, Band42, Band43, Band44, Band45, Band46, Band47, Band48, Band49, Band50, Band51, Band52, Band53, Band54, Band55, Band56, Band57, Band58, Band59, Band60
@outputs Type
@data
0.037, 0.028, 0.023, 0.022, 0.30223693431057896, 0.03547302120213234, 0.084, 0.103, 0.42306803720026936, 0.08, 0.156, 0.256, 0.262, 0.118, 0.06, 0.156, 0.224, 0.7450648172947263, 0.8297930327686, 0.326, 0.608, 0.38518077044589, 0.839, 0.855, 0.771, 0.622, 0.6372720837232825, 0.44, 0.406, 0.441, 0.513, 0.596, 0.727, 0.654, 0.59, 0.539, 0.49, 0.408, 0.9847611686181652, 0.6, 0.2425211878527238, 0.663, 0.629, 0.409, 0.321, 0.252, 0.148, 0.099, 0.09192284923603825, 0.027, 0.007, 0.001, 0.004, 0.002, 0.001, 0.004730758660410242, 0.01, 0.024946440305781185, 0.008, 0.006, R
0.013, 0.008, 0.019, 0.014, 0.044, 0.067, 0.061, 0.013, 0.09, 0.092, 0.4110789152726249, 0.148, 0.209, 0.9018169447748962, 0.26, 0.198, 0.239, 0.313, 0.057313724126972665, 0.184937126316814, 0.489, 0.567, 0.623, 0.674, 0.828, 0.882, 0.92, 0.896, 0.755, 0.4398975524022006, 0.646, 0.25811651188719936, 0.366, 0.23, 0.136, 0.212, 0.24, 0.267, 0.286, 0.206, 0.166, 0.263, 0.6538047370372352, 0.17, 0.147, 0.129, 0.093, 0.072, 0.032, 0.026, 0.014, 0.004, 0.003, 0.002, 0.002, 0.005, 0.02848830649174943, 0.014, 0.004889598437792062, 0.006, R
0.009, 0.022, 0.024, 0.044, 0.067, 0.077, 0.05, 0.091, 0.123, 0.118, 0.3651570257323694, 0.11, 0.104, 0.085, 0.9573528637635411, 0.13, 0.6234495530436862, 0.5487592639868984, 0.367, 0.6683804475465744, 0.628, 0.816, 0.924, 0.871, 0.805, 0.876, 1.0, 0.4967503170428682, 0.943, 0.811, 0.699, 0.5119984427192246, 0.659, 0.695, 0.729, 0.668, 0.5233948780208348, 0.49, 0.344, 0.237, 0.172, 0.101, 0.077, 0.084, 0.026, 0.033, 0.3830845538319751, 0.031, 0.01, 0.01, 0.005, 0.007, 0.005, 0.002, 0.002, 0.003, 0.006, 0.005, 0.002, 0.004433867746832285, R
0.026, 0.044, 0.014, 0.008, 0.03, 0.04570701452803496, 0.034, 0.078, 0.084, 0.38400131958280714, 0.033, 0.206, 0.191, 0.106, 0.146, 0.223, 0.207, 0.6295392444249102, 0.108, 0.116, 0.222, 0.069, 0.206, 0.238, 0.09, 0.228, 0.587, 0.47927901651134697, 0.847, 0.768, 0.806, 0.626, 0.654, 0.875, 0.988, 0.935, 0.696, 0.21581238454622503, 0.587, 0.666, 0.565, 0.525, 0.368, 0.2, 0.151, 0.3246770492095214, 0.093, 0.098, 0.052, 0.04252155189461111, 0.01, 0.04890645847746787, 0.019, 0.016, 0.044115555186550026, 0.01, 0.007, 0.008, 0.009, 0.01, R
0.006, 0.012, 0.007, 0.011, 0.022, 0.028, 0.053, 0.2871921174591855, 0.105, 0.3081715259824813, 0.094, 0.4047187782667388, 0.092, 0.091, 0.149, 0.167, 0.127, 0.137, 0.3227689037888238, 0.129, 0.215, 0.289, 0.424, 0.617, 0.817, 0.962, 0.828, 0.582, 0.467, 0.354, 0.273, 0.141, 0.186, 0.218, 0.236, 0.172, 0.059, 0.062, 0.185, 0.245, 0.298, 0.304, 0.228, 0.148, 0.4019346776937448, 0.118, 0.061, 0.17221557363313986, 0.028, 0.01, 0.002, 0.006613866305354486, 0.002, 0.024312486480295773, 0.005, 0.023581676377351788, 0.020344701076938, 0.004, 0.030912350953303358, 0.004, R
0.011, 0.04076080611808245, 0.017303029481159297, 0.038, 0.068, 0.086, 0.1, 0.066, 0.094, 0.104, 0.097, 0.05, 0.155, 0.34, 0.48, 0.28525525414856506, 0.774, 0.783, 0.815, 0.813, 0.5804349067750002, 0.854, 0.887, 0.889, 0.898, 0.967, 1.0, 0.913, 0.10526632191037441, 0.466, 0.29, 0.8683596560217812, 0.175, 0.211, 0.257, 0.228, 0.215, 0.16, 0.037, 0.507273081430996, 0.049, 0.029, 0.06, 0.043, 0.037, 0.002, 0.033, 0.026, 0.018, 0.011, 0.012, 0.008, 0.002, 0.012, 0.005, 0.0059775544325768835, 0.025085630930281624, 0.0014364065298429706, 0.006, 0.004, R
0.02, 0.0571962684514458, 0.032, 0.024, 0.081, 0.153, 0.115, 0.4072985916436414, 0.5864878493294791, 0.137, 0.084, 0.027, 0.125, 0.305, 0.558, 0.797, 0.834, 0.8107848364582251, 0.862, 0.877, 0.941, 0.94, 0.941, 1.0, 0.972, 0.7703909464102218, 0.935, 0.732, 0.442, 0.324, 0.416, 0.461, 0.403, 0.5397539718241324, 0.3368532144289588, 0.9516417111567318, 0.254, 0.226, 0.18831559248275953, 0.148, 0.084, 0.057, 0.086, 0.5787287621318197, 0.047394889994150695, 0.020005478963722817, 0.043, 0.16938744446388157, 0.024, 0.001, 0.019, 0.013, 0.008, 0.005526327506761609, 0.004, 0.006, 0.005, 0.005, 0.007, 0.03394494631023727, R
0.06225883188127979, 0.042, 0.057, 0.013, 0.018, 0.102, 0.105, 0.107, 0.23, 0.226, 0.237, 0.332, 0.383, 0.7191800063020037, 0.681, 0.756, 0.952, 0.983, 0.887, 0.827, 0.756, 0.822, 0.697, 0.644, 0.695, 0.801, 0.605, 0.608, 0.888, 0.856, 0.556, 0.29, 0.22778011863952968, 0.479, 0.291, 0.09, 0.3699902381142579, 0.171, 0.041, 0.129, 0.158, 0.01903239240265274, 0.08579443542864044, 0.7109369605814426, 0.222, 0.273, 0.187, 0.106, 0.066, 0.04, 0.011, 0.003, 0.006200216589774986, 0.01, 0.012, 0.009, 0.006, 0.006, 0.015066801436028164, 0.008, R
0.03721118185837082, 0.037, 0.095, 0.082, 0.025, 0.049, 0.142, 0.197, 0.187, 0.5811274500857404, 0.214, 0.152, 0.198, 0.484, 0.73, 0.2465524914834072, 0.791, 0.612, 0.42, 0.8785523689055239, 0.515, 0.9258039313647439, 0.86, 1.0, 0.1899477815232118, 0.68, 0.697, 0.584, 0.477, 0.3506294533134507, 0.424, 0.159, 0.167, 0.059, 0.397, 0.715, 0.732, 0.351, 0.059, 0.16729613329779733, 0.42, 0.387, 0.244, 0.2, 0.231, 0.189, 0.196, 0.17, 0.137, 0.009300762225245304, 0.014, 0.009, 0.003, 0.011, 0.003, 0.006, 0.009, 0.006, 0.007, 0.002, R
0.131, 0.234, 0.1924499187987414, 0.426, 0.401, 0.19377901503159176, 0.185, 0.006, 0.193, 0.223, 0.291, 0.226, 0.314, 0.33, 0.366, 0.396, 0.439, 0.5945029983344728, 0.526, 0.374, 0.224, 0.197, 0.434, 0.653, 0.507, 0.28, 0.416, 0.595, 0.524, 0.418, 0.371, 0.238, 0.1489934811212573, 0.144, 0.29, 0.9014259143838254, 0.6922806362778136, 0.337, 0.38, 0.418, 0.36, 0.271, 0.13198566240584142, 0.195, 0.281, 0.225, 0.192, 0.15, 0.066, 0.019, 0.016, 0.036, 0.021, 0.015, 0.018, 0.001, 0.011, 0.013, 0.018, 0.03951109471090862, M
0.02, 0.042, 0.055, 0.078, 0.062, 0.087, 0.08835636958092366, 0.271, 0.121, 0.028, 0.14805433879561125, 0.262, 0.177, 0.371, 0.453, 0.555, 0.2835744896353163, 0.38, 0.345, 0.266, 0.24, 0.113, 0.09332848062117782, 0.517, 0.2163157069274028, 0.408, 0.535, 0.7121484598666775, 0.25046208687137395, 0.8541706904375856, 0.387, 0.3077450728255196, 0.466, 0.397, 0.219, 0.182, 0.1759158842873098, 0.211, 0.325, 0.37, 0.291, 0.301, 0.256, 0.193, 0.206, 0.18211592633163462, 0.084, 0.104, 0.064, 0.015, 0.008, 0.019, 0.018, 0.016, 0.010087060910902699, 0.009, 0.024, 0.022, 0.025039434615764633, 0.01, M
0.063, 0.106, 0.153, 0.123, 0.144, 0.119, 0.088, 0.091, 0.211, 0.6764010343983305, 0.547, 0.52, 0.513, 0.54, 0.656, 0.87, 0.979, 0.934, 0.4737048121718002, 0.5501942174979937, 0.691, 0.385, 0.067, 0.05, 0.272, 0.284, 0.223, 0.191, 0.48625577061675856, 0.253, 0.198, 0.189, 0.243, 0.3432984948685156, 0.08379930893792756, 0.134, 0.107, 0.202, 0.179, 0.023, 0.131, 0.178, 0.155, 0.163, 0.071, 0.013, 0.08, 0.076, 0.012, 0.006, 0.04890492918177157, 0.009, 0.026, 0.01116560193807017, 0.014, 0.019, 0.023, 0.006, 0.011, 0.013, M
0.059, 0.121, 0.127, 0.15, 0.144, 0.1419624558575364, 0.083, 0.10337676305937972, 0.137, 0.235, 0.04290113187229753, 0.426, 0.52, 0.5964270691507093, 0.39348464771580993, 0.08307165101637869, 0.904, 0.911, 0.872, 0.24113879659798435, 0.733, 0.522, 0.31, 0.317, 0.227, 0.9680396246537658, 0.175, 0.184, 0.205, 0.167, 0.277, 0.31, 0.34, 0.6123042831084002, 0.505, 0.10147610036224966, 0.168, 0.263, 0.32, 0.17129839263281285, 0.7110285216278929, 0.044, 0.078, 0.7100528378072318, 0.04, 0.055, 0.108, 0.114, 0.14132860140579953, 0.026, 0.022, 0.033, 0.011, 0.009, 0.016, 0.012, 0.004, 0.01, 0.023, 0.003583217859171149, M
0.08621835664525125, 0.018, 0.09718674011509557, 0.30636758717623713, 0.191, 0.092, 0.076, 0.109, 0.076, 0.101, 0.25, 0.6223901840426005, 0.381, 0.475, 0.616, 0.646, 0.802, 0.921, 0.983, 0.963, 0.837811644982037, 0.832, 0.828, 0.801, 0.61, 0.485, 0.4910135422952039, 0.431, 0.44, 0.383, 0.303, 0.304, 0.32, 0.229, 0.213, 0.235, 0.32, 0.446, 0.366, 0.272, 0.5695757068669367, 0.178, 0.22, 0.106, 0.057, 0.031, 0.024, 0.047, 0.022255735043961493, 0.006, 0.0031145261607865168, 0.04182626566310093, 0.034195186967308444, 0.022820410133763312, 0.006642064390155036, 0.028, 0.01, 0.005, 0.015, 0.009, M
0.009, 0.21598750880150766, 0.033196439243666, 0.038, 0.13, 0.18, 0.3295768523552867, 0.169, 0.187, 0.6956441349677378, 0.223, 0.311, 0.414, 0.516, 0.537, 0.511, 0.644, 0.733, 0.816, 0.886, 0.9496430898333534, 1.0, 0.875, 0.3083056058688801, 0.907, 0.867, 0.6582575802696538, 0.66, 0.562, 0.402, 0.233, 0.116, 0.8318642912003826, 0.043, 0.062, 0.196, 0.212, 0.324, 0.41, 0.80911022687217, 0.2578725254307204, 0.17, 0.101, 0.151, 0.6027209068938906, 0.11, 0.117, 0.097, 0.07, 0.028, 0.081275475975423, 0.015, 0.011, 0.024, 0.016, 0.006, 0.008, 0.006, 0.009, 0.007, M
0.027, 0.016, 0.034, 0.025, 0.10687819114417726, 0.126, 0.132, 0.41727172014705644, 0.25732419023227976, 0.212, 0.6736672995934885, 0.24, 0.6105368469959443, 0.4275389076426017, 0.51, 0.551, 0.661, 0.68, 0.652, 0.679, 0.781, 0.837, 0.897, 0.986, 1.0, 0.7507684368823582, 0.892, 0.81, 0.683, 0.557, 0.43, 0.334, 0.204, 0.44387458255302037, 0.081, 0.152, 0.263, 0.21618240907280298, 0.198, 0.241, 0.241, 0.19, 0.208, 0.177, 0.112, 0.078, 0.134, 0.096, 0.06, 0.033, 0.01577720470162509, 0.019, 0.02, 0.008, 0.004, 0.009, 0.004456307293953445, 0.009, 0.01, 0.02408830327961787, M
0.072, 0.085, 0.059, 0.022, 0.15490612411310575, 0.18, 0.192, 0.08515504599179957, 0.296, 0.419, 0.487, 0.525, 0.596, 0.686, 0.857, 0.972, 0.869, 0.871, 0.35117674334374643, 0.7507948191000136, 0.3155340252051907, 0.816, 0.837, 0.754, 0.589, 0.7538257132866014, 0.564, 0.9316009489865045, 0.6749473945184022, 0.381131417153201, 0.37, 0.257, 0.148, 0.174, 0.123, 0.159, 0.18, 0.4469141264955779, 0.5155095914368307, 0.263, 0.223, 0.124, 0.07093174146835966, 0.209, 0.15, 0.068, 0.09, 0.009571783685025708, 0.018496401707291697, 0.009, 0.022, 0.015, 0.012, 0.01, 0.0403901684515621, 0.004, 0.007, 0.014206388074487071, 0.0237902307612333, 0.012, M
0.11866030626433444, 0.071, 0.035, 0.166, 0.133, 0.023, 0.077, 0.268, 0.3438674634506152, 0.661, 0.5, 0.258, 0.165, 0.435, 0.452, 0.458, 0.337, 0.18965526672398095, 0.532, 0.901, 0.994, 0.369, 0.101, 0.32403487051558566, 0.6419081181981386, 0.398, 0.226, 0.525, 0.69, 0.832, 0.2796596879096841, 0.374, 0.576, 0.804, 0.665707879492945, 0.717, 0.706, 0.815, 0.76, 0.603, 0.455, 0.473, 0.448, 0.372, 0.469, 0.384, 0.059491840327971585, 0.147, 0.078, 0.03481420420967373, 0.019, 0.06295058893224936, 0.039, 0.029, 0.018, 0.011908308100166803, 0.014, 0.005585774213444855, 0.002, 0.01, M
0.041, 0.114, 0.052, 0.023, 0.065, 0.112, 0.179, 0.241, 0.268, 0.206, 0.155, 0.267, 0.314, 0.29, 0.353, 0.508, 0.22814805504473581, 0.186, 0.447, 0.408, 0.54, 0.479, 0.433, 0.611, 0.4291575668726949, 0.461, 0.9769875492437248, 0.899, 0.883, 0.92, 0.7383949482660729, 0.603, 0.6949713632443387, 0.287, 0.403, 0.21491316122908918, 0.309, 0.355, 0.25176976287033637, 0.143, 0.587, 0.643, 0.583, 0.429, 0.489, 0.578, 0.432, 0.264, 0.179, 0.077, 0.08, 0.038, 0.014, 0.027, 0.013, 0.017, 0.01, 0.022, 0.01, 0.008, M
0.053, 0.056, 0.122, 0.121, 0.025, 0.102, 0.06812732614882461, 0.044, 0.229, 0.163, 0.254, 0.281, 0.301, 0.336, 0.302, 0.228, 0.291, 0.132, 0.115, 0.34, 0.556, 0.569194719034991, 0.655, 0.738, 0.653, 0.542, 0.19074633776739852, 0.732, 0.773, 0.823, 0.879, 0.911, 0.67, 0.609, 0.9679306309767838, 0.9282689491194368, 0.167, 0.375, 0.378, 0.211, 0.589, 0.7572218170504136, 0.258, 0.524, 0.27476869506383517, 0.512, 0.338, 0.15, 0.055, 0.027, 0.0975570148549874, 0.034, 0.037121744962204654, 0.034, 0.038, 0.017, 0.020044265344749266, 0.01, 0.036, 0.021, M
0.065, 0.065, 0.2599705222514389, 0.113, 0.248, 0.126, 0.18, 0.099, 0.246, 0.342, 0.213, 0.138, 0.043331294792781416, 0.568, 0.24, 0.433, 0.595, 0.577, 0.818, 0.884, 0.25405765525765195, 0.637, 0.6514241992839203, 0.67, 0.776, 0.875, 0.25044542854149954, 0.6411262874438256, 0.337, 0.64, 0.714, 0.7399788969759781, 0.666, 0.525, 0.296, 0.07, 0.2773667794576303, 0.394, 0.09099933866201884, 0.8329429122076702, 0.392, 0.481, 0.46, 0.2756395647515635, 0.544, 0.565, 0.32, 0.248, 0.13, 0.082, 0.024, 0.021, 0.036, 0.024, 0.045, 0.039, 0.036, 0.044, 0.024, 0.030246248637383392, M
