@relation  yeast
@attribute Mcg real[0.11,1.0]
@attribute Gvh real[0.13,1.0]
@attribute Alm real[0.21,1.0]
@attribute Mit real[0.0,1.0]
@attribute Erl real[0.5,1.0]
@attribute Pox real[0.0,0.83]
@attribute Vac real[0.0,0.73]
@attribute Nuc real[0.0,1.0]
@attribute Class{MIT,NUC,CYT,ME1,ME2,ME3,EXC,VAC,POX,ERL}
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.4, 0.62, 0.40230185831717724, 0.3689139590991926, 0.5, 0.08226931760838938, 0.3395093068456066, 0.31, CYT
0.35, 0.17460907781138296, 0.54, 0.48664961207812873, 0.5, 0.0, 0.043466288590213814, 0.22, NUC
0.34, 0.54, 0.5, 0.21, 0.5148266521317015, 0.0, 0.54, 0.31, CYT
0.48, 0.54, 0.5, 0.17, 0.5, 0.0, 0.53, 0.47117507515269685, NUC
0.64, 0.6, 0.57, 0.19, 0.5, 0.5064236695986296, 0.43, 0.22, NUC
0.39, 0.43463961180640376, 0.46972715231583617, 0.31, 0.5, 0.7369925582378619, 0.54, 0.29, CYT
0.44, 0.39, 0.6172027129603557, 0.14, 0.5, 0.0, 0.54, 0.44, CYT
0.45, 0.43, 0.51, 0.24, 0.5, 0.22875955080817445, 0.6330556127785368, 0.33, CYT
0.71, 0.59, 0.48, 0.43, 0.5, 0.39720111807743114, 0.59, 0.22, MIT
0.44, 0.38, 0.968080726619363, 0.32, 0.5, 0.83, 0.53, 0.22, POX
0.39, 0.4, 0.53, 0.67, 0.5, 0.0, 0.22965342042493947, 0.22, CYT
0.43, 0.57, 0.889753994485306, 0.53, 0.6522792327805141, 0.0, 0.53, 0.25, CYT
0.59, 0.5, 0.52, 0.28, 0.5, 0.0, 0.55, 0.9353687367251535, CYT
0.37, 0.42, 0.51, 0.11, 0.5, 0.0, 0.25322630288852993, 0.22, CYT
0.75, 0.7, 0.38, 0.27, 0.5, 0.0, 0.1605281618611254, 0.22, ME1
0.22871807921880813, 0.57, 0.44, 0.37, 0.5, 0.44476446908776757, 0.52, 0.25, MIT
0.5, 0.526986247444755, 0.44, 0.5, 0.5, 0.0, 0.3711201683387906, 0.6764586103792439, MIT
0.4149419621133576, 0.4, 0.56, 0.7, 0.5, 0.0, 0.5, 0.22, MIT
0.67, 0.68, 0.46, 0.29, 0.6843667247296233, 0.3787725378011289, 0.46, 0.22, MIT
0.53, 0.51, 0.46, 0.28, 0.5595142159283892, 0.0, 0.48, 0.22, CYT
0.47, 0.54, 0.37, 0.14, 0.5, 0.0, 0.5, 0.22, ME3
0.23313392834810864, 0.41, 0.58, 0.21, 0.6054517980910492, 0.0, 0.42, 0.22, CYT
0.34, 0.36, 0.54, 0.11, 0.5, 0.0, 0.36, 0.21, NUC
0.69, 0.61, 0.38, 0.27, 0.5, 0.30996842548017584, 0.52, 0.9423904609732308, ME2
0.37, 0.53, 0.6, 0.19, 0.6717576777263912, 0.5, 0.42, 0.30591230054989277, POX
0.82, 0.21903280390171168, 0.49, 0.23, 0.5, 0.0, 0.13763147360357258, 0.22, EXC
0.37677952915820745, 0.51, 0.75, 0.17, 0.8554304611998216, 0.0, 0.55, 0.9464638659140244, CYT
0.53, 0.8148698853316879, 0.8924295964237371, 0.33, 0.5, 0.34581563588832864, 0.52, 0.5893348563903326, MIT
0.53, 0.53, 0.6, 0.13, 0.5, 0.0, 0.49, 0.9650594564073391, MIT
0.49264583436368165, 0.8354811065423957, 0.59, 0.22, 0.5, 0.0, 0.46, 0.22, CYT
0.41, 0.24, 0.54, 0.26, 0.5, 0.0, 0.41, 0.22, NUC
0.47, 0.65, 0.54, 0.62, 0.5246492460194624, 0.0, 0.53, 0.36, MIT
0.53, 0.6414223800509755, 0.759767826499829, 0.2300530302408275, 0.79476365139586, 0.0, 0.55, 0.3, NUC
0.46, 0.35, 0.6061175812282874, 0.16, 0.5, 0.0, 0.51, 0.29, CYT
0.45, 0.56, 0.54, 0.2804782642704617, 0.5, 0.0, 0.57, 0.22, CYT
0.71, 0.56, 0.39, 0.2406685359870709, 0.5, 0.3762800081438105, 0.07408981408087764, 0.22, ME2
0.57, 0.4725999093923252, 0.44, 0.16, 0.5, 0.14067130257624, 0.52, 0.22, ME2
0.36, 0.46, 0.43, 0.19, 0.5388893908911593, 0.0, 0.48, 0.22, ME3
0.8003855643818121, 0.4679822612176608, 0.42, 0.22, 0.5, 0.0, 0.48, 0.22, ME3
0.81, 0.82, 0.7446315352745894, 0.36, 0.5, 0.23550536137435243, 0.39, 0.22, EXC
0.24094212606571197, 0.48, 0.44, 0.21, 0.5, 0.0, 0.55, 0.22, POX
0.74, 0.72, 0.47, 0.25, 0.5, 0.0, 0.57, 0.5255638939620842, ME1
0.84, 0.66, 0.36, 0.78, 0.5, 0.0, 0.49, 0.5, ME1
0.62, 0.58, 0.52, 0.15, 0.5, 0.0, 0.52, 0.29, CYT
0.56, 0.59, 0.53, 0.16, 0.5, 0.0, 0.24, 0.42, NUC
0.44, 0.44, 0.49, 0.15, 0.9308753327771265, 0.826010014874863, 0.46, 0.27, NUC
0.6454795735831093, 0.68, 0.57, 0.4, 0.5, 0.0, 0.53, 0.36, NUC
0.32, 0.38, 0.52, 0.2, 0.5931866798999689, 0.0, 0.3832425026347028, 0.28, CYT
0.45, 0.56, 0.8631900723751611, 0.293695529525563, 0.737258778940248, 0.0, 0.52, 0.22, CYT
0.31770168620573863, 0.54, 0.59, 0.14, 0.5, 0.0, 0.52, 0.27, NUC
0.5562854425903143, 0.51, 0.54, 0.15, 0.9960963694602476, 0.8006035098178785, 0.45, 0.26, NUC
0.6, 0.4, 0.4181836350863296, 0.18, 0.5, 0.0, 0.48, 0.22, CYT
0.38, 0.47, 0.53, 0.1915382924935637, 0.5, 0.0, 0.48, 0.5387553853305884, CYT
0.34, 0.66, 0.51, 0.08168104153165617, 0.5, 0.0, 0.47, 0.33, NUC
0.6, 0.48, 0.44, 0.52, 0.5, 0.0, 0.54, 0.63, NUC
0.48, 0.9028205970727886, 0.47, 0.14, 0.9001253788359755, 0.3517172706992638, 0.47, 0.634954073847028, CYT
0.48, 0.46, 0.38, 0.29, 0.5, 0.0, 0.53, 0.22, ME3
0.8809119117052555, 0.48, 0.58, 0.22, 0.5, 0.0, 0.5, 0.28, NUC
0.29, 0.68, 0.47, 0.26, 0.5, 0.0, 0.47, 0.37, NUC
0.43, 0.39, 0.51, 0.28, 0.5, 0.0, 0.5619875272787147, 0.22, NUC
0.61, 0.54, 0.49, 0.2603158080625152, 0.5, 0.7644350166210054, 0.54, 0.42, CYT
0.34, 0.35, 0.61, 0.19, 0.5, 0.1883773883917316, 0.52, 0.25, NUC
0.37, 0.62, 0.27888706981178535, 0.25, 0.5, 0.0, 0.51, 0.22, ME3
0.34, 0.34, 0.4194789896485114, 0.33085957130670074, 0.5, 0.0, 0.52, 0.32, NUC
0.34, 0.4, 0.3, 0.23, 0.5, 0.0, 0.51, 0.22, ME3
0.1486923858846287, 0.57, 0.3, 0.17, 0.5, 0.0, 0.51, 0.438685982124574, ME3
0.5, 0.53, 0.45, 0.44, 0.5, 0.0, 0.49, 0.22, MIT
0.67, 0.51, 0.8592681067318814, 0.28, 0.5, 0.0, 0.51, 0.22, MIT
0.59, 0.57, 0.46, 0.14, 0.5, 0.0, 0.52, 0.22, MIT
0.42, 0.32, 0.61, 0.13, 0.5, 0.0, 0.14, 0.27, NUC
0.4, 0.51, 0.42, 0.13, 0.5, 0.36707497156157043, 0.45, 0.2596846032561, ME3
0.65, 0.61, 0.39, 0.3, 0.5, 0.0, 0.57, 0.28, ME3
0.9401942956215223, 0.8698957914858814, 0.33, 0.38, 1.0, 0.0, 0.55, 0.25, ERL
0.53, 0.5, 0.3837743548964556, 0.3608319036105722, 0.5, 0.0, 0.17659413473601315, 0.6692752159827564, MIT
0.36, 0.35, 0.9467568963851679, 0.22, 0.5, 0.0, 0.44, 0.31, ME3
0.87, 0.83, 0.751200410095323, 0.3076948554505815, 0.5, 0.0, 0.36, 0.5400024001812568, EXC
0.43, 0.45, 0.54, 0.14, 0.5, 0.0, 0.5, 0.31, CYT
0.77, 0.6, 0.42, 0.33, 0.5, 0.0, 0.3038020610562065, 0.9534549005221238, ME2
0.58, 0.6132478402096889, 0.2982702452103305, 0.37, 0.5, 0.0, 0.6973415183223182, 0.3, ME2
0.94, 0.6, 0.3030112699612536, 0.49, 0.5, 0.6039843867006676, 0.54, 0.22, ME2
0.43, 0.38, 0.51, 0.24, 0.5491582314831107, 0.0, 0.46, 0.33, NUC
0.54, 0.8933044427338299, 0.49, 0.14, 0.5, 0.0, 0.56, 0.22, CYT
0.53, 0.44, 0.47, 0.22, 0.8951620055351318, 0.0, 0.1810031318876434, 0.22, NUC
0.5707449498168996, 0.47, 0.46, 0.16, 0.5, 0.0, 0.51, 0.22, CYT
0.62, 0.64, 0.9098802806273755, 0.2, 0.8731512936933784, 0.16287708952857113, 0.48, 0.33, NUC
0.46, 0.32, 0.58, 0.1592569516876845, 0.5, 0.14475599093939084, 0.61, 0.433454681055959, NUC
0.8849003470467637, 0.62, 0.65, 0.18, 0.5, 0.0, 0.46, 0.43, NUC
0.5, 0.62, 0.35087129355428537, 0.66, 0.5, 0.0, 0.49, 0.22, MIT
0.21845353739532958, 0.8361582520432207, 0.52, 0.36, 0.702845403971813, 0.0, 0.48, 0.56, NUC
0.45, 0.48, 0.63, 0.67, 0.5, 0.0, 0.41321798510924396, 0.22, MIT
0.5, 0.5128043606068949, 0.59, 0.47, 0.5, 0.0, 0.49, 0.36, MIT
0.43, 0.4636532757719171, 0.59, 0.13, 0.5, 0.587274974455888, 0.4816487940590942, 0.43, NUC
0.6, 0.59, 0.45, 0.23, 0.8078068601451365, 0.48170274551066167, 0.55, 0.22, MIT
0.4917475417167292, 0.55, 0.61, 0.13, 0.5, 0.0, 0.47, 0.22, CYT
0.89, 0.52, 0.41, 0.26, 0.5, 0.0, 0.52, 0.11153557037737583, ME2
0.4, 0.14735927256926878, 0.5, 0.82, 0.5, 0.0, 0.44, 0.36, MIT
0.51, 0.42, 0.56, 0.38, 0.5, 0.2348553236142861, 0.46, 0.7805398238777509, MIT
0.6, 0.51, 0.6, 0.38, 0.5, 0.83, 0.52, 0.24, MIT
0.56, 0.5, 0.61, 0.49, 0.5, 0.0, 0.46, 0.28, MIT
0.3309127076740639, 0.38, 0.56, 0.22334751561827668, 0.5, 0.0, 0.48, 0.22, MIT
0.55, 0.5, 0.6, 0.31, 0.5, 0.7551175707078346, 0.46, 0.27, MIT
0.65, 0.53, 0.55, 0.52, 0.5, 0.25462820454375545, 0.5472775316558027, 0.27, MIT
0.58, 0.53, 0.5, 0.53, 0.5, 0.817513457966855, 0.47, 0.31, MIT
0.4, 0.74, 0.49, 0.49086809193037173, 0.5, 0.0, 0.51, 0.22, MIT
0.51, 0.56, 0.51, 0.42, 0.9713353839403334, 0.0, 0.53, 0.36, MIT
0.52, 0.38, 0.62, 0.12, 0.5, 0.16382630620706506, 0.41, 0.28, NUC
0.63, 0.6, 0.5, 0.27, 0.5, 0.0, 0.0025651560799603247, 0.22, MIT
0.61, 0.5538191110766071, 0.47, 0.49, 0.5, 0.11526060381328235, 0.54, 0.22, MIT
0.58, 0.38, 0.3360100305536785, 0.21, 0.5, 0.0, 0.5, 0.22, CYT
0.53, 0.41, 0.2936711930934506, 0.27046682039985126, 1.0, 0.0, 0.47, 0.22, CYT
0.58, 0.56, 0.2733196956415939, 0.25, 0.5, 0.0, 0.5336987132145322, 0.35, NUC
0.49, 0.8877405257261685, 0.55, 0.17, 0.5, 0.0, 0.2973510505439134, 0.22, CYT
0.2835330864469365, 0.63, 0.52, 0.2, 0.5, 0.0, 0.34, 0.20607627676941367, NUC
0.8120828664680204, 0.440011025415736, 0.45, 0.14, 0.5, 0.0, 0.47, 0.22, CYT
0.35, 0.8486500208658748, 0.44, 0.27, 0.5, 0.0, 0.51, 0.7023924646671844, CYT
0.44, 0.34, 0.61, 0.13, 0.5, 0.0, 0.49, 0.26, NUC
0.64, 0.76, 0.51, 0.596500364969601, 0.5, 0.24721606065221502, 0.46, 0.22, NUC
0.7, 0.51, 0.47, 0.24, 0.5, 0.0, 0.14776655634347502, 0.5175206047756412, NUC
0.25, 0.36, 0.58, 0.3, 0.5, 0.0, 0.4932917108440985, 0.31, NUC
0.41, 0.49, 0.58, 0.22, 0.5175747410435171, 0.0, 0.52, 0.22, MIT
0.56, 0.48, 0.5, 0.8642029931918259, 0.5, 0.0, 0.51, 0.22, CYT
0.6667941059281104, 0.68, 0.52, 0.39, 0.5, 0.5504419839965278, 0.36, 0.22, MIT
0.5, 0.57, 0.62, 0.25, 0.5, 0.0, 0.14857708737919506, 0.22, MIT
0.41, 0.48, 0.54, 0.24, 0.5115556238478878, 0.0, 0.37, 0.51, NUC
0.74, 0.72, 0.5, 0.28, 0.5, 0.0, 0.49, 0.27, EXC
0.31, 0.5121397231477638, 0.34, 0.19, 0.5, 0.703478853687057, 0.55, 0.3, ME3
0.77, 0.8237611697180572, 0.51, 0.28, 0.5, 0.0, 0.33, 0.22, EXC
0.49, 0.6, 0.3, 0.34, 0.788186695377386, 0.0, 0.24650814909406663, 0.5339231264157973, ME3
0.37, 0.51, 0.39, 0.18, 0.5, 0.0, 0.51, 0.27, ME3
0.27616301347412237, 0.49, 0.9032508472011542, 0.26, 0.5, 0.0, 0.22366569013652987, 0.26, ME3
0.27719828469147867, 0.16144837821401853, 0.5, 0.0704809418112228, 0.8491625232503662, 0.0, 0.5, 0.28, NUC
0.38, 0.8321367247104963, 0.6, 0.1, 0.5, 0.0, 0.06679982441170136, 0.6566231738907805, NUC
0.33, 0.21, 0.53, 0.15, 0.6664095864785857, 0.4683276667348871, 0.52, 0.5, NUC
0.49, 0.45, 0.57, 0.24, 0.9086835614658622, 0.0, 0.03638760706092874, 0.7445773102214042, NUC
0.4, 0.28, 0.48, 0.06, 0.5, 0.0, 0.5801944521279527, 0.42, NUC
0.45, 0.45, 0.6946379140169914, 0.2359974759714672, 0.5, 0.0, 0.691469592920381, 0.22, CYT
0.28, 0.51, 0.5985699421117477, 0.6363774336959183, 0.5, 0.0, 0.7286166758389716, 0.22, CYT
0.7637877844771808, 0.27, 0.5, 0.4842918760805139, 0.5, 0.0, 0.53, 0.26, CYT
0.36, 0.33, 0.38, 0.15, 0.9757238818508862, 0.0, 0.43813782929865125, 0.225968343491193, ME3
0.5157492525632841, 0.43, 0.5, 0.7904634661484657, 0.8385462382199583, 0.0, 0.18904649290234002, 0.31, CYT
0.68, 0.7986819052134366, 0.44, 0.31, 0.5, 0.6067768711728921, 0.51, 0.22, MIT
0.39, 0.2667590054582709, 0.59, 0.08, 0.515860336836395, 0.0, 0.6650389936438387, 0.3394475309968571, NUC
0.47, 0.8370579162722123, 0.48, 0.40472192140406044, 0.5, 0.7299130605882762, 0.46, 0.32303166746232465, NUC
0.52, 0.5, 0.51, 0.5863802790610074, 0.6120775603018882, 0.0, 0.51, 0.22, NUC
0.36, 0.48, 0.5, 0.723209123062717, 0.5, 0.0, 0.2758747795680246, 0.6828715597937981, NUC
0.31, 0.39, 0.55, 0.5228859166435166, 0.5, 0.0, 0.6238387781111148, 0.31, NUC
0.6492773972403438, 0.61, 0.7583221934801718, 0.23, 0.5, 0.0, 0.52, 0.61, NUC
0.4, 0.9965984505290627, 0.5, 0.7364078242649342, 0.5, 0.0, 0.51, 0.22, CYT
0.7086948589046241, 0.46, 0.54, 0.8559902195949085, 0.5, 0.0, 0.51, 0.3, NUC
0.45, 0.66, 0.8341599032315797, 0.11, 0.5, 0.0, 0.3046287154417086, 0.22, ME3
0.55, 0.45, 0.58, 0.25, 0.5, 0.0, 0.49, 0.7658227648972121, NUC
0.45, 0.52, 0.5, 0.12, 0.5, 0.0, 0.6, 0.22, CYT
0.56, 0.49, 0.31585495692348453, 0.15, 0.5, 0.0, 0.5, 0.31328256528668164, NUC
0.38, 0.44, 0.55, 0.44, 0.5, 0.0, 0.47, 0.51, NUC
0.27, 0.9210981870561602, 0.55, 0.13, 0.5, 0.0, 0.5, 0.22, NUC
0.5, 0.56, 0.63, 0.25, 0.5, 0.0, 0.42, 0.22, NUC
0.4988611163941354, 0.51, 0.6023242044687095, 0.8480463230162967, 0.5, 0.0, 0.54, 0.3697825857367792, CYT
0.61, 0.48, 0.6661759889349751, 0.19, 0.5, 0.0, 0.53, 0.31, CYT
0.37, 0.44, 0.64, 0.48, 0.5, 0.0, 0.6313754873935541, 0.27, CYT
0.63, 0.64, 0.6162914298931815, 0.26, 0.5, 0.5182802760643606, 0.43, 0.22, CYT
0.4134687582434781, 0.21, 1.0, 0.8, 0.5, 0.0, 0.13, 0.7586875792496576, CYT
0.56, 0.35, 0.47, 0.4587764827205745, 0.5, 0.0, 0.5, 0.5807375532064442, CYT
0.52, 0.43, 0.61, 0.22, 0.6644209003225949, 0.0, 0.45, 0.22, CYT
0.52, 0.5576822157734265, 0.61, 0.22, 0.5, 0.0, 0.45, 0.22, CYT
0.32, 0.7760807694019938, 0.54, 0.26963216072638335, 0.5, 0.0, 0.5340464407820362, 0.19, CYT
0.48, 0.1968303521202948, 0.6197805682545948, 0.33, 0.5, 0.0, 0.51, 0.26422919641813014, CYT
0.46, 0.54, 0.59, 0.41, 0.5, 0.0, 0.53, 0.21, CYT
0.38, 0.7535221492647012, 0.52, 0.44, 0.8097901735011931, 0.0, 0.54, 0.11, CYT
0.37, 0.3, 0.62, 0.43, 0.5, 0.0, 0.44, 0.39, CYT
0.77, 0.86, 0.44, 0.27, 0.5, 0.3494572458135563, 0.48, 0.9644397566943522, ME1
0.5, 0.48, 0.48, 0.901527548418736, 0.9613307464079304, 0.0, 0.53, 0.68, CYT
0.52, 0.54, 0.47, 0.392845304308656, 0.5, 0.0, 0.54, 0.22, MIT
0.49, 0.38, 0.47510684956682536, 0.09, 0.5, 0.0, 0.46, 0.22, CYT
0.41, 0.49, 0.47, 0.09, 0.5, 0.0, 0.49, 0.22, CYT
0.41, 0.4, 0.56, 0.17, 0.7867042367082797, 0.0, 0.56, 0.22, CYT
0.39, 0.7362533910098145, 0.9116665316842651, 0.6487818550432058, 0.5, 0.0, 0.5, 0.22, ME2
0.39, 0.7075892847677667, 0.3272822876244975, 0.2, 0.5, 0.0, 0.43, 0.47, CYT
0.77, 0.82, 0.4, 0.36, 0.5, 0.0, 0.38, 0.22, ME1
0.42, 0.28, 0.33, 0.5797783999191081, 0.5, 0.0, 0.39, 0.26, ME3
0.5708149147105438, 0.37, 0.46, 0.32146951773238125, 0.5, 0.34240647527212426, 0.52, 0.99, NUC
0.48, 0.5, 0.47, 0.29, 0.5, 0.0, 0.21806228729385468, 0.7558185445973227, NUC
0.49, 0.6074958119698557, 0.52, 0.18, 0.5, 0.0, 0.51, 0.25, NUC
0.770699363465118, 0.59, 0.5943572912258928, 0.15, 0.5, 0.0, 0.54, 0.22, MIT
0.7, 0.8599744182429218, 0.34, 0.19, 0.5, 0.0, 0.53, 0.27, ME2
0.47, 0.44, 0.25715008041056575, 0.18, 0.5241625185646495, 0.0, 0.47, 0.29, NUC
0.42, 0.5196415168139249, 0.49, 0.07262151387348341, 0.5, 0.39759563815025506, 0.55, 0.34, NUC
0.47, 0.21419373873718867, 0.47, 0.298454548767408, 0.5, 0.0, 0.53, 0.9640792412599734, NUC
0.33, 0.47, 0.3379804122396699, 0.24, 0.5, 0.0, 0.45, 0.67, NUC
0.55, 0.4, 0.62, 0.5592222147526271, 0.5, 0.0, 0.37, 0.28, NUC
0.54, 0.47, 0.58, 0.4, 0.5, 0.3608411512153319, 0.46, 0.27, MIT
0.46, 0.5, 0.5, 0.28, 0.5, 0.0, 0.5, 0.7308008933278735, NUC
0.38, 0.58, 0.46, 0.21, 0.5, 0.0, 0.52, 0.22, NUC
0.55, 0.47, 0.53, 0.2, 0.6702874934231601, 0.0, 0.7115701098673907, 0.22, NUC
0.47, 0.32, 0.51, 0.24, 0.5, 0.0, 0.54, 0.27, NUC
0.61, 0.5, 0.61, 0.21, 0.5, 0.0, 0.55, 0.54, CYT
0.52, 0.9195918049196693, 0.55, 0.16, 0.5, 0.38569258611548984, 0.53, 0.39, CYT
0.41, 0.42, 0.23, 0.16, 0.5, 0.0, 0.4, 0.22, ME3
0.4, 0.22746983038202623, 0.6575873179658286, 0.17, 0.9494238636571504, 0.0, 0.57, 0.22, ME3
0.36, 0.37, 0.63, 0.25, 0.5, 0.0, 0.3, 0.22, CYT
0.49, 0.2615153955182795, 0.41, 0.7757344054467358, 0.5, 0.09193823612340218, 0.48, 0.31, ME3
0.88, 0.72, 0.32, 0.3, 0.5, 0.0, 0.52, 0.33, ME1
0.28, 0.18, 0.72, 0.26, 0.5, 0.0, 0.49, 0.25, MIT
0.7933175760794705, 0.43, 0.32, 0.11, 0.5, 0.0, 0.49, 0.22, VAC
0.75, 0.76, 0.58, 0.22, 0.5, 0.3677947808703861, 0.5948844942089367, 0.22, EXC
0.4039015592131534, 0.59, 0.55, 0.21, 0.9959023101245756, 0.0, 0.52, 0.22, CYT
0.5, 0.49, 0.7967079484408507, 0.5165164388056184, 0.5, 0.0, 0.53, 0.25, CYT
0.62, 0.42, 0.9866185828895817, 0.16, 0.5, 0.35261480320305905, 0.52, 0.22, CYT
0.5, 0.45, 0.8362668849588993, 0.18, 0.6705585818669196, 0.0, 0.52, 0.22, CYT
0.59, 0.51, 0.47, 0.21, 0.5, 0.30999505331972493, 0.5513227949969756, 0.22, CYT
0.49, 0.3737986320126333, 0.9750242219248377, 0.24, 0.7124455717188413, 0.0, 0.7294775527830881, 0.7211851109101403, CYT
0.57, 0.35, 0.5, 0.43, 0.5, 0.0, 0.53, 0.22, CYT
0.6424612097797127, 0.51, 0.52, 0.13, 0.5, 0.0, 0.51, 0.33, NUC
0.63, 0.43, 0.48, 0.11, 0.9843609139752483, 0.0, 0.51, 0.22, CYT
0.63, 0.43, 0.48, 0.11, 0.6929169793596763, 0.0, 0.51, 0.22, CYT
0.55, 0.79, 0.45, 0.25, 0.9279492373876155, 0.0, 0.51, 0.22, NUC
0.33650662365055334, 0.31, 0.57, 0.15, 0.5, 0.0, 0.5, 0.22, CYT
0.33, 0.36, 0.62, 0.26, 0.5, 0.0, 0.55, 0.22, CYT
0.47, 0.56, 0.58, 0.8177924227942229, 0.6012059757721624, 0.0, 0.44, 0.14687224480949163, CYT
0.4, 0.56, 0.53, 0.15, 0.7420781691889461, 0.2004260266270549, 0.5436525288605254, 0.22, CYT
0.44, 0.49, 0.49, 0.32676757972845055, 0.5, 0.0, 0.52, 0.13817102837799375, CYT
0.8895734230544355, 0.46, 0.54, 0.18, 0.5, 0.0, 0.5000501412293059, 0.22, CYT
0.59, 0.48, 0.5781171417930436, 0.22404147340544533, 0.5, 0.37256530432555945, 0.48, 0.56, ME3
0.4767535743342604, 0.46, 0.53, 0.35546956173038796, 0.5, 0.0, 0.5, 0.9101605214900711, CYT
0.8284812543910186, 0.5, 0.48, 0.34, 0.5, 0.0, 0.52, 0.039683202058003096, NUC
0.36, 0.52, 0.61, 0.33, 0.5, 0.0, 0.52, 0.812338386618611, NUC
0.52, 0.21438589190467866, 0.48, 0.12, 0.5, 0.0, 0.54, 0.22216487238699684, CYT
0.47, 0.46, 0.49, 0.9305576050958032, 0.5, 0.438327080753708, 0.59, 0.22, CYT
0.55, 0.44, 0.5, 0.09, 0.5, 0.0, 0.55, 0.22, VAC
0.66, 0.37, 0.21890165277498347, 0.25, 0.6863741159174531, 0.0, 0.69, 0.22, MIT
0.789188018196539, 0.49, 0.48, 0.55, 0.5, 0.07091775752392544, 0.52, 0.58, CYT
0.9587398169163475, 0.68, 0.35, 0.16, 0.6667781181556122, 0.0, 0.62, 0.22, VAC
0.57, 0.7375138691667267, 0.32, 0.15, 0.5, 0.0, 0.52, 0.25, VAC
0.46, 0.52, 0.9255787691952612, 0.13, 0.5, 0.0, 0.47, 0.22, CYT
0.26884213850108024, 0.52, 0.49, 0.27, 0.5, 0.0, 0.51, 0.43588002664872444, CYT
0.54, 0.44, 0.38, 0.5455991373270748, 0.5, 0.6632826128795936, 0.54, 0.3, ME3
0.8, 0.16757706604841563, 0.4, 0.31, 0.5, 0.0, 0.35683384261718804, 0.25, ME1
0.4, 0.4, 0.43, 0.19, 0.5, 0.6248823242878733, 0.48, 0.3100722295488399, POX
0.77, 0.7, 0.37, 0.7425901751831616, 0.5, 0.0, 0.36333274659312625, 0.26, ME1
0.47, 0.61, 0.32, 0.27, 0.5, 0.0, 0.5, 0.16991788455516052, ME3
0.55, 0.35, 0.36, 0.850733947905417, 0.5, 0.0, 0.51, 0.22, ME3
0.32, 0.45, 0.8594480818741601, 0.14, 0.5, 0.45721936130831464, 0.6632946960961666, 0.22, ME3
0.6631058347488534, 0.14583738264065174, 0.42, 0.18, 0.5, 0.0, 0.54, 0.27, ME3
0.47, 0.4, 0.63, 0.19, 0.5, 0.0, 0.52, 0.32, NUC
0.38, 0.44, 0.57, 0.14, 0.5, 0.0, 0.53, 0.37751038358023165, NUC
0.63, 0.1476180972106797, 0.44, 0.9895272012775594, 0.5, 0.0, 0.5236740562654273, 0.22, ME2
0.9002969700727372, 0.4859778019403987, 0.46, 0.13, 0.5, 0.0, 0.48, 0.22, MIT
0.34, 0.24, 0.51, 0.15, 0.8444527437315446, 0.0, 0.54, 0.4, NUC
0.1612753429359932, 0.4, 0.39, 0.19, 0.5241063421182582, 0.0, 0.46, 0.6307287250251343, NUC
0.59, 0.67, 0.54, 0.19, 0.5, 0.14963639177140697, 0.48, 0.6, NUC
0.38, 0.4, 0.66, 0.35, 0.5, 0.0, 0.43, 0.11, CYT
