@relation  glass
@attribute RI real[1.51115,1.53393]
@attribute Na real[10.73,17.38]
@attribute Mg real[0.0,4.49]
@attribute Al real[0.29,3.5]
@attribute Si real[69.81,75.41]
@attribute K real[0.0,6.21]
@attribute Ca real[5.43,16.19]
@attribute Ba real[0.0,3.15]
@attribute Fe real[0.0,0.51]
@attribute TypeGlass{1,2,3,4,5,6,7}
@inputs RI, Na, Mg, Al, Si, K, Ca, Ba, Fe
@outputs TypeGlass
@data
1.51830292, 16.36721588011533, 0.0, 1.82117, 72.862, 2.5787157800325, 10.16693676184326, 2.8791, 0.0, 7
1.5143401766923792, 14.95275, 0.0, 1.7987, 71.28962925319551, 0.0, 8.61496, 1.5498, 0.26370838429166665, 7
1.51709558, 12.99765, 3.47077, 1.78907, 72.722, 0.65826, 8.18456, 2.3724717135477045, 0.0, 2
1.51689056, 12.6718, 2.87809, 3.154589316804099, 73.2092, 2.728704176314339, 8.53964, 0.0, 0.0, 2
1.5266404, 11.22875, 0.0, 1.0888566478548702, 73.2092, 0.0, 15.631705838488813, 0.0, 0.0, 2
1.5150470982857043, 12.95775, 2.95891, 1.42955, 72.918, 0.60237, 8.78712, 0.1386, 0.24058009326005822, 2
1.51916856, 14.1481, 1.123886366007823, 2.09081, 72.7388, 4.652384249435827, 10.88532, 2.596412697328816, 0.0, 6
1.51588824, 12.87795, 3.43036, 1.40066, 73.282, 0.68931, 11.239001223670552, 0.0, 0.1224, 1
1.52212996, 14.20795, 3.82099, 0.46976, 71.77, 0.11178, 9.5726, 0.0, 0.0, 1
1.51720948, 16.079494025891062, 3.5022, 2.503213285331897, 72.8508, 0.50301, 8.43204, 0.0, 0.0, 1
1.51746006, 12.506688504516308, 3.5022, 3.4514704887316263, 73.2708, 0.9457649351553444, 8.5504, 0.0, 0.0, 1
1.5214488514343647, 12.81145, 3.56955, 1.3493, 73.0188, 0.621, 10.70356742116473, 0.0, 0.0, 1
1.5177562, 12.85135, 3.47975, 0.8518960844194274, 72.9684, 0.60858, 13.617752759360652, 0.09135, 0.1122, 1
1.51755118, 12.879042854481153, 3.74017, 1.16954, 71.47257987042484, 0.58995, 8.03392, 0.0, 0.43867466935391414, 1
1.51743728, 13.2969, 3.60098, 1.14065, 73.0916, 0.57753, 8.1738, 0.22547569673635895, 0.0, 1
1.52320062, 13.7225, 2.3007594927262423, 0.51149, 71.7476, 0.08694, 10.568, 0.0, 0.0816, 1
1.51807512, 13.4299, 2.4344292093241657, 1.1888, 72.8396, 0.55269, 9.0346, 0.0, 0.0, 1
1.5215149, 13.11735, 3.57853, 0.8999, 72.2012, 0.22977, 9.82008, 0.0, 0.0816, 1
1.51905466, 13.6028, 3.61894, 1.10855, 72.638, 0.14283, 8.75484, 3.017723473282001, 0.0, 1
1.52613924, 13.70255, 0.0, 1.35893, 71.238, 0.19251, 13.43544, 0.0, 0.39493631476418495, 2
1.51645774, 13.4432, 3.60996, 1.53869, 74.5202080380335, 0.65826, 8.03392, 0.0, 0.35195970660586834, 2
1.5231446049162594, 12.19965, 3.25076, 1.15991, 75.00780532205425, 0.621, 8.89472, 2.4751381996146256, 0.1224, 2
1.516992072137348, 13.78235, 0.7994750867247291, 1.42955, 71.9884, 0.49059, 14.139152764461274, 0.0, 0.3842103979164293, 2
1.51711836, 12.89125, 3.61894, 0.39494992405524243, 75.24673839732928, 4.566373103530233, 8.10924, 0.0, 0.0, 2
1.51613882, 13.922, 3.52016, 1.24979, 72.8788, 1.7041725513465171, 7.93708, 0.0, 0.0714, 2
1.51591102, 12.858, 3.52016, 2.1197, 71.87056312463724, 0.68931, 7.96936, 1.5779098436417778, 0.0, 2
1.5205104570456502, 16.850138598377846, 1.9830087353878212, 1.48091, 72.8396, 2.176753387746111, 8.09848, 0.0, 0.4998650393169059, 2
1.5170728, 13.4831, 3.47975, 2.792283351193714, 72.5204, 0.621, 7.99088, 0.0, 0.0, 2
1.5167311, 13.2969, 3.64139, 1.52906, 72.5316, 0.65205, 8.03392, 0.0, 0.1479, 2
1.52176548, 13.19715, 3.6818, 1.15028, 73.83261797227492, 0.54027, 8.51812, 0.0, 0.0, 2
1.51408862, 15.124775344162428, 3.08912, 2.08118, 72.2796, 1.09917, 6.645215742600899, 0.0, 0.0, 2
1.51659442, 12.991, 3.17892, 1.23053, 72.9684, 0.57753, 8.80864, 1.350707702001256, 0.1224, 2
1.5206582268118878, 13.33015, 3.52914, 1.33967, 72.6716, 0.5589, 8.3352, 0.0, 0.0, 3
1.51777898, 13.6427, 3.65037, 0.7782895572665821, 73.002, 0.0621, 8.927, 0.0, 0.0, 3
1.5193508, 13.6427, 3.53812, 3.4960134433642995, 72.6492, 3.898513928025149, 5.506220602410896, 0.1512, 0.1224, 3
1.5151365, 12.277134565805815, 2.68053, 3.5, 69.8884, 1.68291, 5.87116, 2.1987, 0.0, 5
1.51315464, 13.0176, 0.0, 3.04097, 70.482, 6.21, 6.95792, 0.0, 0.0, 5
1.51115, 17.38, 3.133906226077561, 0.34136, 75.41, 0.0, 6.64588, 0.0, 0.4026369188545823, 6
1.51887242, 14.99265, 0.78126, 1.74092, 72.498, 0.0, 9.9492, 0.0, 0.0, 6
1.5218167828946716, 14.2279, 0.0, 2.08118, 73.3604, 2.932103640779877, 8.61496, 2.362347102272871, 0.0, 7
1.516845, 14.9195, 3.76731846459846, 1.9913, 73.58, 0.0, 8.39976, 1.59075, 0.0, 7
1.5188162201823123, 13.889659226625147, 2.6232231059910784, 0.9184084059829842, 72.61, 0.08073, 9.18524, 1.06155, 0.0, 7
1.51837126, 14.321, 3.25974, 2.21921, 74.4077325597307, 4.119945487279898, 5.78508, 2.18956709628449, 0.17595361149542818, 7
1.51657164, 14.7998, 0.6923203486442381, 1.9913, 73.1084, 0.0, 8.893566534273226, 1.71045, 0.0, 7
1.51777898, 13.21045, 2.81074, 1.29152, 72.9796, 0.50922, 9.02384, 0.0, 0.459, 1
1.5174251960306697, 14.3609, 3.84793, 0.89027, 71.3612, 0.14904, 9.15296, 0.0, 0.0, 1
1.51848516, 13.6427, 3.87038, 1.26905, 71.9604, 0.54027, 8.32444, 2.1762972524334434, 0.1632, 2
1.51850794, 11.841182957447876, 3.62792, 1.07003, 72.65075692976842, 6.062817835165844, 8.41052, 0.09135, 0.0867, 2
1.5196925, 12.63855, 0.0, 1.65104, 73.7524, 0.37881, 14.721739796356237, 0.0, 0.2592510476008177, 5
